,排名,代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,一個月走勢圖,三個月走勢圖,一年走勢圖,三年走勢圖
190,491,2301,光寶科,市,12/24,,49.5,-0.25,-0.5,2182,108,49.75,49.6,49.8,49.25,1.11,12.1,1.63,,,,
191,492,3003,健和興,市,12/24,,49.5,+0.9,+1.85,807,39.8,48.6,49,49.7,48.65,2.16,16.2,1.71,,,,
192,493,4566,時碩工業,市,12/24,,49.4,-0.9,-1.79,482,24,50.3,50.3,50.3,49.3,1.99,14.7,1.52,,,,
193,494,3645,達邁,市,12/24,,49.2,+0.9,+1.86,481,23.7,48.3,48.4,49.6,48.4,2.48,35.4,2.62,,,,
194,495,00756B,群益15年EM主權債,櫃,12/24,,49.19,+0.07,+0.14,100,4.92,49.12,49.19,49.19,49.19,0,,,,,,
195,496,3556,禾瑞亞,櫃,12/24,,49.15,0,0,40,1.95,49.15,49.2,49.3,49.1,0.41,13.4,2.74,,,,
196,497,00740B,富邦全球投等債,櫃,12/24,,49.14,-0.04,-0.08,372,18.3,49.18,49.27,49.27,49.14,0.26,,,,,,
197,498,6470,宇智,櫃,12/24,,48.95,+0.15,+0.31,76,3.7,48.8,48.8,48.95,48.35,1.23,15.1,2.55,,,,
198,499,6124,業強,櫃,12/24,,48.9,-0.3,-0.61,35,1.72,49.2,49.8,49.8,48.6,2.44,36.5,3.11,,,,
199,500,3317,尼克森,櫃,12/24,,48.8,+0.1,+0.21,1195,58.9,48.7,49.3,49.9,48.8,2.26,16.2,1.59,,,,
200,501,00731,FH富時高息低波,市,12/24,,48.71,+0.04,+0.08,111,5.41,48.67,48.75,48.78,48.68,0.21,0,,,,,
201,502,3163,波若威,櫃,12/24,,48.7,-0.4,-0.81,4894,245,49.1,49.75,51.2,48.65,5.19,31.8,2.25,,,,
202,503,1722,台肥,市,12/24,,48.55,-0.1,-0.21,935,45.4,48.65,48.6,48.65,48.5,0.31,21.8,0.95,,,,
203,504,4528,江興鍛,櫃,12/24,,48.45,-0.05,-0.1,72,3.49,48.5,48.5,48.55,48.3,0.52,15.9,1.91,,,,
204,505,5264,鎧勝-KY,市,12/24,,48.4,-0.4,-0.82,891,43.6,48.8,49,49.5,48.4,2.25,,0.65,,,,
205,506,4995,晶達,櫃,12/24,,48.35,0,0,22,1.06,48.35,48.35,48.5,48.3,0.41,11.5,2.39,,,,
206,507,00633L,富邦上証正2,市,12/24,,48.19,-0.37,-0.76,12120,583,48.56,48.45,48.45,47.64,1.67,0,,,,,
207,508,00722B,群益15年IG電信債,櫃,12/24,,48.13,+0.06,+0.12,112,5.39,48.07,48.01,48.13,48.01,0.25,,,,,,
208,509,6441,廣錠,櫃,12/24,,48.1,0,0,89,4.28,48.1,48,48.35,47.4,1.98,80.2,2.13,,,,
209,510,3362,先進光,櫃,12/24,,47.9,-0.65,-1.34,377,18.2,48.55,48.5,49,47.8,2.47,79.8,2.15,,,,
210,511,00761B,國泰A級公司債,櫃,12/24,,47.89,-0.05,-0.1,234,11.2,47.94,47.96,47.96,47.82,0.29,,,,,,
211,512,1315,達新,市,12/24,,47.8,+0.85,+1.81,887,42.5,46.95,46.95,48.5,46.9,3.41,13,1.13,,,,
212,513,9911,櫻花,市,12/24,,47.75,-0.4,-0.83,122,5.85,48.15,48.15,48.15,47.75,0.83,12.9,2.4,,,,
213,514,2441,超豐,市,12/24,,47.7,-0.2,-0.42,1007,47.7,47.9,47.55,47.75,46.95,1.67,14.7,1.68,,,,
214,515,4927,泰鼎-KY,市,12/24,,47.7,+0.1,+0.21,8472,403,47.6,47.3,48.15,46.8,2.84,8.7,1.22,,,,
215,516,00663L,國泰臺灣加權正2,市,12/24,,47.66,-0.03,-0.06,10,0.48,47.69,47.66,47.66,47.66,0,0,,,,,
216,517,1102,亞泥,市,12/24,,47.6,-0.55,-1.14,14118,675,48.15,48.2,48.25,47.6,1.35,10.5,1.12,,,,
217,518,3213,茂訊,櫃,12/24,,47.55,+0.05,+0.11,71,3.39,47.5,47.55,47.7,47.5,0.42,13.2,2.01,,,,
218,519,8046,南電,市,12/24,,47.5,-0.1,-0.21,1985,94.7,47.6,47.65,48.3,47.4,1.89,106,1.05,,,,
219,520,00749B,凱基新興債10+,櫃,12/24,,47.49,+0.05,+0.11,102,4.84,47.44,47.48,47.49,47.48,0.02,,,,,,
220,521,00754B,群益AAA-AA公司債,櫃,12/24,,47.42,-0.08,-0.17,102,4.84,47.5,47.41,47.42,47.41,0.02,,,,,,
221,522,00773B,中信優先金融債,櫃,12/24,,47.41,-0.17,-0.36,215,10.2,47.58,47.42,47.44,47.41,0.06,,,,,,
222,523,4426,利勤,市,12/24,,47.4,-0.5,-1.04,396,18.9,47.9,48.35,48.35,47.25,2.3,19.2,2.3,,,,
223,524,3042,晶技,市,12/24,,47.25,+0.35,+0.75,2687,127,46.9,47.05,47.4,46.9,1.07,22.5,1.72,,,,
224,525,00778B,凱基金融債20+,櫃,12/24,,47.21,-0.14,-0.3,102,4.82,47.35,47.26,47.26,47.21,0.11,,,,,,
225,526,4908,前鼎,櫃,12/24,,47,-0.4,-0.84,2354,112,47.4,47.4,48.2,46.9,2.74,30.1,2.51,,,,
226,527,4919,新唐,市,12/24,,47,+0.45,+0.97,3456,163,46.55,47.2,47.6,47,1.29,18.1,2.58,,,,
227,528,8924,大田,櫃,12/24,,47,+0.65,+1.4,367,17.2,46.35,46.35,47.2,46.3,1.94,8.74,1.72,,,,
228,529,8039,台虹,市,12/24,,46.95,+1.3,+2.85,3501,164,45.65,45.75,47.25,45.75,3.29,15.1,1.37,,,,
229,530,00751B,元大AAA至A公司債,櫃,12/24,,46.82,-0.06,-0.13,386,18.1,46.88,46.84,46.84,46.75,0.19,,,,,,
230,531,4735,豪展,櫃,12/24,,46.8,-0.05,-0.11,24,1.12,46.85,46.85,46.85,46.7,0.32,10.4,3.24,,,,
231,532,5209,新鼎,櫃,12/24,,46.8,+0.2,+0.43,13,0.61,46.6,46.7,47,46.7,0.64,14.2,2.01,,,,
232,533,8342,益張,櫃,12/24,,46.75,+0.2,+0.43,4,0.18,46.55,46.1,46.75,46,1.61,14.9,2.22,,,,
233,534,3005,神基,市,12/24,,46.6,-0.05,-0.11,1853,87.3,46.65,47,47.65,46.6,2.25,13.4,1.87,,,,
234,535,6166,凌華,市,12/24,,46.55,-0.35,-0.75,161,7.5,46.9,46.9,47.2,46.55,1.39,23.2,2.2,,,,
235,536,2881,富邦金,市,12/24,,46.5,-0.15,-0.32,4963,231,46.65,46.5,46.6,46.45,0.32,10.5,0.92,,,,
236,537,4563,百德,櫃,12/24,,46.5,+0.2,+0.43,10,0.47,46.3,46.3,47,46.3,1.51,,1.62,,,,
237,538,1319,東陽,市,12/24,,46.45,0,0,278,12.9,46.45,46.4,46.65,46.4,0.54,14,1.28,,,,
238,539,8908,欣雄,櫃,12/24,,46.45,-0.05,-0.11,5,0.23,46.5,46.7,46.7,46.45,0.54,22.6,3.54,,,,
239,540,6556,勝品,櫃,12/24,,46.4,0,0,10,0.46,46.4,46.4,46.5,46.4,0.22,18.9,1.3,,,,
240,541,00772B,中信高評級公司債,櫃,12/24,,46.31,-0.19,-0.41,265,12.3,46.5,46.33,46.34,46.3,0.09,,,,,,
241,542,6625,必應,市,12/24,,46.3,-0.75,-1.59,18,0.81,47.05,45,47.2,45,4.68,,3.06,,,,
242,543,2313,華通,市,12/24,,46.25,+0.35,+0.76,12728,589,45.9,46,46.65,45.5,2.51,19.6,2.25,,,,
243,544,00746B,富邦A級公司債,櫃,12/24,,46.2,-0.05,-0.11,100,4.63,46.25,46.2,46.2,46.2,0,,,,,,
244,545,2101,南港,市,12/24,,46.2,+0.8,+1.76,2387,110,45.4,46,46.45,45.8,1.43,36.7,3.46,,,,
245,546,2542,興富發,市,12/24,,46.15,+0.6,+1.32,7626,351,45.55,45.7,46.15,45.7,0.99,12.5,1.68,,,,
246,547,8427,基勝-KY,市,12/24,,45.95,+4.15,+9.93,518,23.8,41.8,45.95,45.95,45,2.27,28.9,1.24,,,,
247,548,2888A,新光金甲特,市,12/24,,45.85,+0.05,+0.11,169,7.73,45.8,45.85,45.9,45.8,0.22,0,,,,,
248,549,00725B,國泰投資級公司債,櫃,12/24,,45.8,-0.01,-0.02,215,9.85,45.81,45.78,45.8,45.78,0.04,,,,,,
249,550,00750B,凱基科技債10+,櫃,12/24,,45.7,-0.13,-0.28,100,4.57,45.83,45.7,45.7,45.7,0,,,,,,
250,551,00777B,凱基AAA至A公司債,櫃,12/24,,45.7,-0.1,-0.22,103,4.71,45.8,45.69,45.7,45.55,0.33,,,,,,
251,552,9937,全國,市,12/24,,45.7,+2.3,+5.3,265,11.9,43.4,43.45,45.9,43.05,6.57,19.2,2.95,,,,
252,553,00726B,國泰5Y+新興債,櫃,12/24,,45.63,+0.01,+0.02,203,9.26,45.62,45.64,45.64,45.62,0.04,,,,,,
253,554,006203,元大MSCI台灣,市,12/24,,45.5,+0.15,+0.33,1,0.05,45.35,45.5,45.5,45.5,0,0,,,,,
254,555,8916,光隆,櫃,12/24,,45.5,-0.25,-0.55,97,4.42,45.75,45.5,45.7,45.5,0.44,9.34,1.33,,,,
255,556,00755B,群益15年IG公用債,櫃,12/24,,45.45,-0.01,-0.02,113,5.13,45.46,45.45,45.45,45.37,0.18,,,,,,
256,557,1503,士電,市,12/24,,45.4,-0.05,-0.11,12,0.56,45.45,45.55,45.55,45.25,0.66,15.1,1,,,,
257,558,00720B,元大投資級公司債,櫃,12/24,,45.35,-0.01,-0.02,112,5.08,45.36,45.4,45.4,45.35,0.11,,,,,,
258,559,00775B,新光投等債15+,市,12/24,,45.25,-0.09,-0.2,2,0.09,45.34,45.25,45.25,45.25,0,0,,,,,
259,560,00785B,富邦金融投等債,櫃,12/24,,45.22,-0.09,-0.2,202,9.13,45.31,45.25,45.26,45.22,0.09,,,,,,
260,561,00721B,元大中國債3-5,櫃,12/24,,45.13,+0.04,+0.09,117,5.3,45.09,45.13,45.13,45.13,0,,,,,,
261,562,6210,慶生,櫃,12/24,,45.1,0,0,136,6.13,45.1,45.2,45.2,44.85,0.78,12.3,1.92,,,,
262,563,00781B,國泰A級科技債,櫃,12/24,,44.94,-0.14,-0.31,203,9.12,45.08,44.96,44.96,44.94,0.04,,,,,,
263,564,8463,潤泰材,市,12/24,,44.9,-0.5,-1.1,880,40.1,45.4,46.4,46.4,44.9,3.3,64.1,2.93,,,,
264,565,5878,台名,櫃,12/24,,44.85,0,0,9,0.42,44.85,44.85,44.85,44.85,0,15.4,2.18,,,,
265,566,00779B,凱基美債25+,櫃,12/24,,44.83,-0.09,-0.2,102,4.57,44.92,44.78,44.83,44.78,0.11,,,,,,
266,567,00782B,國泰A級公用債,櫃,12/24,,44.73,-0.09,-0.2,225,10.1,44.82,44.74,44.77,44.7,0.16,,,,,,
267,568,6221,晉泰,櫃,12/24,,44.7,-0.5,-1.11,12,0.54,45.2,45.2,45.2,44.6,1.33,10.3,2.05,,,,
268,569,9945,潤泰新,市,12/24,,44.7,+0.8,+1.82,10995,489,43.9,44.45,44.7,44.05,1.48,4.12,0.54,,,,
269,570,00834B,第一金金融債10+,櫃,12/24,,44.55,-0.11,-0.25,100,4.46,44.66,44.55,44.55,44.55,0,,,,,,
270,571,8478,東哥遊艇,市,12/24,,44.5,+0.25,+0.56,13,0.57,44.25,44.25,44.5,44,1.13,15.8,1.63,,,,
271,572,00696B,富邦美債20年,櫃,12/24,,44.47,-0.13,-0.29,541,24,44.6,44.45,44.47,44.39,0.18,,,,,,
272,573,1210,大成,市,12/24,,44.4,+0.25,+0.57,1526,67.8,44.15,44.15,44.6,44.15,1.02,15.3,1.94,,,,
273,574,8050,廣積,櫃,12/24,,44.4,-0.4,-0.89,239,10.7,44.8,44.75,44.75,44.4,0.78,39.3,1.56,,,,
274,575,00724B,群益10年IG金融債,櫃,12/24,,44.31,-0.2,-0.45,49,2.18,44.51,44.51,44.51,44.23,0.63,,,,,,
275,576,00792B,群益A級公司債,櫃,12/24,,44.31,-0.17,-0.38,101,4.48,44.48,44.31,44.31,44.31,0,,,,,,
276,577,3014,聯陽,市,12/24,,44.25,+0.3,+0.68,331,14.6,43.95,43.95,44.45,43.95,1.14,14.8,1.84,,,,
277,578,00687B,國泰20年美債,櫃,12/24,,44.22,-0.1,-0.23,248,11,44.32,44.22,44.22,44.19,0.07,,,,,,
278,579,00786B,元大10年IG銀行債,櫃,12/24,,44.15,-0.03,-0.07,209,9.22,44.18,44.17,44.17,44.13,0.09,,,,,,
279,580,4129,聯合,櫃,12/24,,44.15,0,0,33,1.45,44.15,44.15,44.2,44.1,0.23,27.2,1.54,,,,
280,581,00787B,元大10年IG醫療債,櫃,12/24,,44.12,-0.07,-0.16,127,5.61,44.19,44.19,44.19,44.12,0.16,,,,,,
281,582,00723B,群益15年IG科技債,櫃,12/24,,44.11,-0.09,-0.2,101,4.46,44.2,44.11,44.11,44.11,0,,,,,,
282,583,9924,福興,市,12/24,,44.1,-0.25,-0.56,207,9.2,44.35,44.5,44.65,44,1.47,9.5,1.55,,,,
283,584,00764B,群益25年美債,櫃,12/24,,44.08,-0.17,-0.38,56109,2471,44.25,44.06,44.09,44.05,0.09,,,,,,
284,585,2421,建準,市,12/24,,44,-0.55,-1.23,1728,76.4,44.55,44.85,44.85,44,1.91,18.3,2.72,,,,
285,586,2472,立隆電,市,12/24,,43.95,+1.1,+2.57,1842,80.5,42.85,43.3,44.2,43.1,2.57,13,1.71,,,,
286,587,8941,關中,櫃,12/24,,43.95,-0.05,-0.11,11,0.46,44,44,44.25,43.5,1.7,14.4,1.6,,,,
287,588,2392,正崴,市,12/24,,43.85,+0.1,+0.23,1627,71.3,43.75,44,44.1,43.7,0.91,9.43,0.97,,,,
288,589,00799B,國泰A級醫療債,櫃,12/24,,43.7,-0.08,-0.18,202,8.83,43.78,43.64,43.7,43.64,0.14,,,,,,
289,590,6115,鎰勝,市,12/24,,43.7,+0.1,+0.23,38,1.66,43.6,43.7,43.7,43.55,0.34,13.5,1.73,,,,
290,591,00793B,群益AAA-A醫療債,櫃,12/24,,43.62,-0.17,-0.39,101,4.41,43.79,43.6,43.62,43.6,0.05,,,,,,
291,592,3289,宜特,櫃,12/24,,43.5,-0.45,-1.02,853,37.3,43.95,44.2,44.35,43.3,2.39,,0.99,,,,
292,593,00832B,新光美債20+,櫃,12/24,,43.31,-0.18,-0.41,50,2.17,43.49,43.31,43.31,43.31,0,,,,,,
293,594,6212,理銘,櫃,12/24,,43.3,-0.2,-0.46,10,0.43,43.5,43.5,43.5,43.3,0.46,,2.12,,,,
294,595,6624,萬年清,櫃,12/24,,43.3,-0.6,-1.37,75,3.25,43.9,43.9,44.15,42.6,3.53,11.2,2.29,,,,
295,596,2459,敦吉,市,12/24,,43.25,+0.45,+1.05,265,11.5,42.8,42.85,43.45,42.85,1.4,11,1.06,,,,
296,597,00670L,富邦NASDAQ正2,市,12/24,,43.2,0,0,316,13.7,43.2,43.26,43.26,43.2,0.14,0,,,,,
297,598,00835B,第一金科技債10+,櫃,12/24,,43.2,-0.15,-0.35,100,4.32,43.35,43.2,43.2,43.2,0,,,,,,
298,599,1101,台泥,市,12/24,,43.15,-0.1,-0.23,7317,316,43.25,43.25,43.35,43.05,0.69,10.6,1.33,,,,
299,600,00788B,元大10年IG電能債,櫃,12/24,,43.07,-0.01,-0.02,178,7.66,43.08,43.11,43.11,43,0.26,,,,,,
0,601,5469,瀚宇博,市,12/24,,43,+0.8,+1.9,4910,210,42.2,42.5,43.1,42.25,2.01,7.75,0.95,,,,
1,602,3675,德微,櫃,12/24,,42.95,+0.35,+0.82,46,1.96,42.6,42.6,43,42.6,0.94,18.7,1.88,,,,
2,603,6024,群益期,市,12/24,,42.95,-0.1,-0.23,82,3.54,43.05,43.05,43.05,42.9,0.35,14.1,1.55,,,,
3,604,8163,達方,市,12/24,,42.9,+0.75,+1.78,2188,93.7,42.15,42.4,43.2,42.4,1.9,11.9,1.39,,,,
4,605,6640,均華,櫃,12/24,,42.85,-0.15,-0.35,20,0.86,43,42.75,43.1,42.7,0.93,11.5,1.35,,,,
5,606,3705,永信,市,12/24,,42.75,-0.1,-0.23,58,2.48,42.85,43,43,42.75,0.58,16.8,1.89,,,,
6,607,00836B,永豐10年A公司債,櫃,12/24,,42.65,-0.2,-0.47,101,4.31,42.85,42.67,42.68,42.65,0.07,,,,,,
7,608,2882,國泰金,市,12/24,,42.65,-0.15,-0.35,5531,236,42.8,42.8,42.8,42.6,0.47,12.5,0.83,,,,
8,609,3092,鴻碩,櫃,12/24,,42.55,-0.05,-0.12,147,6.24,42.6,42.7,42.8,42.5,0.7,9.29,2.04,,,,
9,610,3167,大量,市,12/24,,42.55,+1.25,+3.03,550,23.1,41.3,41.2,42.8,41.2,3.87,16.6,1.93,,,,
10,611,00795B,中信美國公債20年,櫃,12/24,,42.48,-0.14,-0.33,325,13.8,42.62,42.46,42.5,42.44,0.14,,,,,,
11,612,1419,新紡,市,12/24,,42.45,0,0,0.1,0,42.45,42.45,42.45,42.45,0,34.5,1.48,,,,
12,613,00679B,元大美債20年,櫃,12/24,,42.37,-0.1,-0.24,662,28,42.47,42.37,42.38,42.31,0.16,,,,,,
13,614,4999,鑫禾,市,12/24,,42.35,-0.1,-0.24,72,3.06,42.45,42.45,42.5,42.35,0.35,11.6,0.97,,,,
14,615,1752,南光,櫃,12/24,,42.3,-0.45,-1.05,577,24.5,42.75,43.1,43.1,42.1,2.34,26.6,2.04,,,,
15,616,2375,凱美,市,12/24,,42.3,+0.7,+1.68,7405,313,41.6,42.2,42.65,41.95,1.68,35.8,1.14,,,,
16,617,00839B,凱基醫療保健債,櫃,12/24,,42.29,-0.05,-0.12,100,4.23,42.34,42.29,42.29,42.29,0,,,,,,
17,618,00833B,第一金美債20+,櫃,12/24,,42.27,-0.15,-0.35,106,4.48,42.42,42.25,42.27,42.25,0.05,,,,,,
18,619,00842B,台新美元銀行債,櫃,12/24,,42.25,-0.09,-0.21,102,4.31,42.34,42.25,42.25,42.25,0,,,,,,
19,620,3037,欣興,市,12/24,,42.25,+0.75,+1.81,40537,1689,41.5,41.5,42.3,40.7,3.86,21,1.43,,,,
20,621,6541,泰福-KY,市,12/24,,42.2,-0.75,-1.75,315,13.4,42.95,42.95,43.3,42.2,2.56,,3.86,,,,
21,622,8404,百和興業-KY,市,12/24,,42.2,+0.9,+2.18,279,11.8,41.3,41.75,42.7,41.7,2.42,29.9,2.75,,,,
22,623,00647L,元大S&P500正2,市,12/24,,42.17,0,0,1,0.04,42.17,42.17,42.17,42.17,0,0,,,,,
23,624,0053,元大電子,市,12/24,,42.11,-0.04,-0.09,16,0.68,42.15,42.45,42.45,42.11,0.81,0,,,,,
24,625,00727B,國泰1-5Y高收債,櫃,12/24,,42.1,0,0,202,8.5,42.1,42.05,42.1,42.05,0.12,,,,,,
25,626,4564,元翎,市,12/24,,42.1,-0.6,-1.41,887,37.5,42.7,42.85,42.85,42.1,1.76,12.4,1.72,,,,
26,627,8038,長園科,櫃,12/24,,42.1,-0.25,-0.59,28,1.18,42.35,42.35,42.65,42.05,1.42,,4.03,,,,
27,628,2105,正新,市,12/24,,42,-0.45,-1.06,1689,71.2,42.45,42.45,42.45,42,1.06,38.5,1.75,,,,
28,629,4401,東隆興,櫃,12/24,,42,+0.5,+1.2,119,5,41.5,41.8,42.3,41.6,1.69,19.1,1.98,,,,
29,630,00798B,國泰中企A級債7+,櫃,12/24,,41.99,0,0,204,8.56,41.99,41.99,41.99,41.98,0.02,,,,,,
30,631,00780B,國泰A級金融債,櫃,12/24,,41.97,-0.04,-0.1,200,8.39,42.01,41.97,41.97,41.97,0,,,,,,
31,632,00844B,新光15年IG金融債,櫃,12/24,,41.87,-0.12,-0.29,2,0.08,41.99,41.87,41.87,41.87,0,,,,,,
32,633,9926,新海,市,12/24,,41.8,0,0,0.0,0,41.8,41.8,41.8,41.8,0,19.9,2.5,,,,
33,634,00841B,凱基AAA-AA公司債,櫃,12/24,,41.77,-0.09,-0.22,101,4.22,41.86,41.66,41.77,41.66,0.26,,,,,,
34,635,1231,聯華食,市,12/24,,41.75,0,0,113,4.72,41.75,41.8,41.85,41.75,0.24,15.1,2.13,,,,
35,636,5403,中菲,櫃,12/24,,41.75,+0.1,+0.24,41,1.72,41.65,41.65,41.75,41.65,0.24,12.2,2.1,,,,
36,637,8271,宇瞻,市,12/24,,41.75,-0.7,-1.65,2544,107,42.45,42.7,42.85,41.45,3.3,12.3,1.56,,,,
37,638,1784,訊聯,櫃,12/24,,41.7,-0.4,-0.95,266,11.1,42.1,42.1,42.25,41.65,1.43,144,1.85,,,,
38,639,3147,大綜,櫃,12/24,,41.7,+0.05,+0.12,74,3.09,41.65,41.6,42,41.6,0.96,10.8,2.2,,,,
39,640,4942,嘉彰,市,12/24,,41.7,-0.4,-0.95,342,14.3,42.1,42.2,42.2,41.65,1.31,9.39,0.84,,,,
40,641,3017,奇鋐,市,12/24,,41.65,+0.4,+0.97,5242,218,41.25,41.5,41.7,41.3,0.97,16.9,1.66,,,,
41,642,6187,萬潤,櫃,12/24,,41.6,+0.25,+0.6,281,11.8,41.35,41.35,42.3,41.35,2.3,28.3,2.04,,,,
42,643,00840B,凱基IG精選15+,櫃,12/24,,41.57,-0.1,-0.24,101,4.2,41.67,41.57,41.57,41.57,0,,,,,,
43,644,6123,上奇,櫃,12/24,,41.5,+0.2,+0.48,76,3.17,41.3,41.35,41.5,41.35,0.36,12.2,2.32,,,,
44,645,00837B,永豐15年金融債,櫃,12/24,,41.48,-0.19,-0.46,122,5.07,41.67,41.78,42.43,41.48,2.28,,,,,,
45,646,8358,金居,櫃,12/24,,41.45,-0.5,-1.19,5749,239,41.95,41.95,42.3,41.25,2.5,25.3,2.09,,,,
46,647,2115,六暉-KY,市,12/24,,41.4,-0.1,-0.24,9,0.37,41.5,41.5,41.5,41.4,0.24,14.4,1.58,,,,
47,648,3036,文曄,市,12/24,,41.4,+0.15,+0.36,1092,45.2,41.25,41.25,41.5,41.25,0.61,10.1,1.04,,,,
48,649,5439,高技,櫃,12/24,,41.35,-0.1,-0.24,218,9.02,41.45,41.45,41.45,41.15,0.72,14.2,2.21,,,,
49,650,2065,世豐,櫃,12/24,,41.3,+0.1,+0.24,34,1.41,41.2,41.15,41.4,41.15,0.61,9.39,1.31,,,,
50,651,00748B,凱基中國債3-10,櫃,12/24,,41.21,+0.05,+0.12,100,4.12,41.16,41.21,41.21,41.21,0,,,,,,
51,652,3684,榮昌,櫃,12/24,,41.2,+0.4,+0.98,46,1.87,40.8,40.8,41.2,40.55,1.59,9.72,2,,,,
52,653,00697B,元大美債7-10,櫃,12/24,,41.17,-0.05,-0.12,146,6.01,41.22,41.19,41.19,41.15,0.1,,,,,,
53,654,00744B,國泰中國政金債5+,櫃,12/24,,41.15,+0.05,+0.12,210,8.64,41.1,41.15,41.15,41.15,0,,,,,,
54,655,3438,類比科,櫃,12/24,,41.15,-0.15,-0.36,1108,46.1,41.3,41.65,42.55,40.8,4.24,,2.01,,,,
55,656,4552,力達-KY,市,12/24,,41.15,+0.85,+2.11,572,23.4,40.3,40.55,41.4,40.4,2.48,10.6,0.82,,,,
56,657,4745,合富-KY,櫃,12/24,,40.95,-0.7,-1.68,275,11.3,41.65,41.7,41.7,40.95,1.8,9.96,1.23,,,,
57,658,3511,矽瑪,櫃,12/24,,40.75,0,0,285,11.6,40.75,40.75,41,40.7,0.74,11.9,2.56,,,,
58,659,00862B,中信投資級公司債,櫃,12/24,,40.69,-0.08,-0.2,340,13.8,40.77,40.7,40.72,40.62,0.25,,,,,,
59,660,00741B,富邦全球高收債,櫃,12/24,,40.66,+0.01,+0.02,250,10.2,40.65,40.69,40.69,40.65,0.1,,,,,,
60,661,00867B,新光A-BBB電信債,櫃,12/24,,40.65,-0.1,-0.25,27,1.1,40.75,40.71,40.71,40.65,0.15,,,,,,
61,662,4164,承業醫,市,12/24,,40.65,+0.3,+0.74,335,13.6,40.35,40.35,41,40.1,2.23,14.2,1.12,,,,
62,663,4746,台耀,市,12/24,,40.5,-0.45,-1.1,467,19,40.95,40.6,41.1,40.2,2.2,21.3,0.9,,,,
63,664,5706,鳳凰,市,12/24,,40.5,+0.7,+1.76,158,6.4,39.8,40,40.8,40,2.01,12.1,2.26,,,,
64,665,6188,廣明,櫃,12/24,,40.5,-0.45,-1.1,1603,65.5,40.95,41.15,41.3,40.5,1.95,17.5,1.42,,,,
65,666,6655,科定,市,12/24,,40.5,-0.05,-0.12,52,2.11,40.55,40.5,40.8,40.5,0.74,18.5,1.29,,,,
66,667,1598,岱宇,市,12/24,,40.4,-0.15,-0.37,81,3.29,40.55,40.55,40.55,40.35,0.49,17.5,2.04,,,,
67,668,5522,遠雄,市,12/24,,40.4,-0.1,-0.25,575,23.3,40.5,40.5,40.7,40.25,1.11,13.7,0.8,,,,
68,669,00863B,中信全球電信債,櫃,12/24,,40.38,-0.12,-0.3,215,8.68,40.5,40.4,40.4,40.37,0.07,,,,,,
69,670,00784B,富邦中國投等債,櫃,12/24,,40.36,-0.03,-0.07,200,8.07,40.39,40.38,40.38,40.36,0.05,,,,,,
70,671,2643,捷迅,櫃,12/24,,40.35,+0.05,+0.12,46,1.86,40.3,40.5,40.6,40.35,0.62,10.7,1.6,,,,
71,672,00694B,富邦美債1-3,櫃,12/24,,40.31,-0.02,-0.05,352,14.2,40.33,40.32,40.34,40.31,0.07,,,,,,
72,673,00797B,中信中國美元IG債,櫃,12/24,,40.23,-0.12,-0.3,272,10.9,40.35,40.26,40.26,40.22,0.1,,,,,,
73,674,4139,馬光-KY,櫃,12/24,,40.2,-0.4,-0.99,4,0.16,40.6,40.4,40.4,40.2,0.49,,3.74,,,,
74,675,8938,明安,櫃,12/24,,40.15,+0.05,+0.12,23,0.93,40.1,40.2,40.2,40.1,0.25,8.26,1.38,,,,
75,676,6184,大豐電,市,12/24,,40.1,0,0,36,1.44,40.1,40.1,40.1,39.9,0.5,12.3,1.45,,,,
76,677,00848B,中信新興亞洲債,櫃,12/24,,40.06,-0.09,-0.22,222,8.91,40.15,39.97,40.12,39.97,0.37,,,,,,
77,678,00854B,富邦全球保險債,櫃,12/24,,40,+0.01,+0.03,201,8.04,39.99,40.03,40.03,40,0.08,,,,,,
78,679,4148,全宇生技-KY,市,12/24,,40,-0.45,-1.11,60,2.42,40.45,40.45,40.65,40,1.61,40.8,1.24,,,,
79,680,6242,立康,櫃,12/24,,40,0,0,2,0.08,40,40,40,40,0,12.7,1.93,,,,
80,681,7402,邑錡,櫃,12/24,,40,0,0,1,0.05,40,40,40,40,0,22,2.68,,,,
81,682,00855B,富邦全球能源債,櫃,12/24,,39.99,-0.02,-0.05,201,8.04,40.01,40.01,40.01,39.99,0.05,,,,,,
82,683,3693,營邦,櫃,12/24,,39.95,0,0,16,0.64,39.95,40,40,39.65,0.88,,1,,,,
83,684,00845B,富邦新興投等債,櫃,12/24,,39.87,+0.05,+0.13,205,8.17,39.82,39.82,39.87,39.8,0.18,,,,,,
84,685,6449,鈺邦,市,12/24,,39.8,+0.7,+1.79,374,14.8,39.1,39.5,39.9,39.2,1.79,39,1.74,,,,
85,686,00846B,富邦歐洲銀行債,櫃,12/24,,39.7,+0.02,+0.05,200,7.94,39.68,39.7,39.7,39.7,0,,,,,,
86,687,2035,唐榮,櫃,12/24,,39.7,+0.3,+0.76,54,2.14,39.4,39.45,40,39.45,1.4,,2.6,,,,
87,688,2387,精元,市,12/24,,39.7,+0.7,+1.79,3498,139,39,40.75,40.75,39.35,3.59,50.9,1.2,,,,
