,排名,代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,一個月走勢圖,三個月走勢圖,一年走勢圖,三年走勢圖
204,505,6470,宇智,櫃,12/26,,48.6,-0.35,-0.72,108,5.3,48.95,49.25,49.3,48.6,1.43,15,2.53,,,,
205,506,5284,jpp-KY,市,12/26,,48.45,-1.35,-2.71,319,15.5,49.8,49.5,49.5,48,3.01,17.2,1.13,,,,
206,507,00633L,富邦上証正2,市,12/26,,48.25,+0.32,+0.67,3924,189,47.93,47.93,48.49,47.9,1.23,0,,,,,
207,508,3191,和進,櫃,12/26,,48.25,-2.75,-5.39,1260,62,51,51.7,51.7,48.15,6.96,29.6,6.81,,,,
208,509,3362,先進光,櫃,12/26,,48.2,+0.5,+1.05,806,39.4,47.7,48.3,49.65,48.2,3.04,80.3,2.17,,,,
209,510,00722B,群益15年IG電信債,櫃,12/26,,48.1,-0.01,-0.02,103,4.95,48.11,48.12,48.12,48.1,0.04,,,,,,
210,511,6441,廣錠,櫃,12/26,,48,-0.95,-1.94,66,3.2,48.95,48.5,48.9,48,1.84,80,2.13,,,,
211,512,1315,達新,市,12/26,,47.95,+0.1,+0.21,288,13.7,47.85,47.9,48,47.5,1.04,13.1,1.13,,,,
212,513,6697,東捷資訊,櫃,12/26,,47.95,+5.35,+12.6,1568,78.9,42.6,50.6,51.8,47.8,9.39,22.7,2.83,,,,
213,514,00761B,國泰A級公司債,櫃,12/26,,47.85,-0.08,-0.17,225,10.8,47.93,47.93,47.93,47.84,0.19,,,,,,
214,515,2441,超豐,市,12/26,,47.7,-0.05,-0.1,309,14.8,47.75,47.8,47.9,47.5,0.84,14.7,1.68,,,,
215,516,00663L,國泰臺灣加權正2,市,12/26,,47.66,0,0,0,0,47.66,47.66,47.66,47.66,0,0,,,,,
216,517,3213,茂訊,櫃,12/26,,47.55,+0.05,+0.11,129,6.1,47.5,47.5,47.6,47.4,0.42,13.2,2.01,,,,
217,518,00754B,群益AAA-AA公司債,櫃,12/26,,47.54,+0.01,+0.02,100,4.75,47.53,47.54,47.54,47.54,0,,,,,,
218,519,00773B,中信優先金融債,櫃,12/26,,47.5,-0.04,-0.08,214,10.2,47.54,47.5,47.5,47.48,0.04,,,,,,
219,520,00749B,凱基新興債10+,櫃,12/26,,47.48,-0.07,-0.15,102,4.84,47.55,47.48,47.48,47.47,0.02,,,,,,
220,521,1102,亞泥,市,12/26,,47.3,+0.05,+0.11,6887,325,47.25,47.4,47.45,47.05,0.85,10.4,1.11,,,,
221,522,00778B,凱基金融債20+,櫃,12/26,,47.28,0,0,100,4.73,47.28,47.28,47.28,47.28,0,,,,,,
222,523,4919,新唐,市,12/26,,47.25,+0.25,+0.53,1071,50.5,47,47.1,47.3,47.1,0.43,18.2,2.6,,,,
223,524,3005,神基,市,12/26,,47.2,-0.05,-0.11,384,18.2,47.25,47.7,47.7,47.05,1.38,13.5,1.89,,,,
224,525,8046,南電,市,12/26,,47.2,-0.75,-1.56,3083,146,47.95,48,48.25,47.2,2.19,105,1.05,,,,
225,526,3042,晶技,市,12/26,,47.15,-0.45,-0.95,11589,558,47.6,48.5,48.95,47.1,3.89,22.4,1.71,,,,
226,527,4426,利勤,市,12/26,,47.1,0,0,230,10.8,47.1,47.1,47.5,47.1,0.85,19.1,2.28,,,,
227,528,3289,宜特,櫃,12/26,,47.05,+3,+6.81,7215,333,44.05,44.55,47.05,44.55,5.68,,1.07,,,,
228,529,5209,新鼎,櫃,12/26,,47,0,0,15,0.7,47,47,47,47,0,14.2,2.02,,,,
229,530,6625,必應,市,12/26,,47,0,0,1,0.06,47,47,47,47,0,,3.11,,,,
230,531,8039,台虹,市,12/26,,47,+0.3,+0.64,6845,328,46.7,47.2,49.05,46.9,4.6,15.1,1.37,,,,
231,532,8908,欣雄,櫃,12/26,,47,+0.55,+1.18,8,0.37,46.45,46.4,47,46.1,1.94,22.8,3.59,,,,
232,533,9911,櫻花,市,12/26,,46.95,-0.55,-1.16,356,16.7,47.5,47.4,47.4,46.95,0.95,12.6,2.36,,,,
233,534,6166,凌華,市,12/26,,46.85,-0.15,-0.32,122,5.75,47,46.75,47.5,46.75,1.6,23.3,2.22,,,,
234,535,00751B,元大AAA至A公司債,櫃,12/26,,46.81,-0.06,-0.13,233,10.9,46.87,46.84,46.84,46.77,0.15,,,,,,
235,536,8924,大田,櫃,12/26,,46.8,-0.35,-0.74,165,7.73,47.15,47.35,47.4,46.75,1.38,8.7,1.71,,,,
236,537,1319,東陽,市,12/26,,46.75,-0.25,-0.53,537,25.2,47,47.15,47.2,46.75,0.96,14.1,1.29,,,,
237,538,2101,南港,市,12/26,,46.65,+0.35,+0.76,1134,52.7,46.3,46.5,46.8,46.25,1.19,37,3.5,,,,
238,539,4735,豪展,櫃,12/26,,46.65,-0.1,-0.21,56,2.62,46.75,46.8,46.9,46.6,0.64,10.4,3.23,,,,
239,540,8427,基勝-KY,市,12/26,,46.65,-1.25,-2.61,62,3.02,47.9,50.5,50.5,46.5,8.35,29.3,1.26,,,,
240,541,2881,富邦金,市,12/26,,46.5,+0.05,+0.11,4445,207,46.45,46.45,46.55,46.4,0.32,10.5,0.92,,,,
241,542,4563,百德,櫃,12/26,,46.5,-0.1,-0.21,17,0.81,46.6,46.55,46.6,46.5,0.21,,1.62,,,,
242,543,8342,益張,櫃,12/26,,46.45,0,0,0,0,46.45,46.45,46.45,46.45,0,14.8,2.2,,,,
243,544,00772B,中信高評級公司債,櫃,12/26,,46.4,-0.03,-0.06,212,9.83,46.43,46.36,46.4,46.36,0.09,,,,,,
244,545,2542,興富發,市,12/26,,46.2,0,0,904,41.8,46.2,46.25,46.3,46.1,0.43,12.5,1.69,,,,
245,546,6556,勝品,櫃,12/26,,46.2,0,0,8,0.37,46.2,46.4,46.4,46.2,0.43,18.9,1.29,,,,
246,547,00746B,富邦A級公司債,櫃,12/26,,46.15,0,0,115,5.31,46.15,46.15,46.17,46.15,0.04,,,,,,
247,548,2888A,新光金甲特,市,12/26,,46.05,+0.05,+0.11,123,5.68,46,46.05,46.05,46,0.11,0,,,,,
248,549,4927,泰鼎-KY,市,12/26,,46.05,-1.15,-2.44,5556,258,47.2,47.3,47.35,46.05,2.75,8.4,1.18,,,,
249,550,6210,慶生,櫃,12/26,,46.05,-0.05,-0.11,30,1.36,46.1,46,46.1,45.85,0.54,12.6,1.96,,,,
250,551,00725B,國泰投資級公司債,櫃,12/26,,45.78,-0.07,-0.15,210,9.62,45.85,45.83,45.83,45.78,0.11,,,,,,
251,552,00777B,凱基AAA至A公司債,櫃,12/26,,45.78,+0.09,+0.2,101,4.62,45.69,45.68,45.78,45.68,0.22,,,,,,
252,553,00750B,凱基科技債10+,櫃,12/26,,45.76,-0.04,-0.09,100,4.58,45.8,45.76,45.76,45.76,0,,,,,,
253,554,00726B,國泰5Y+新興債,櫃,12/26,,45.6,-0.15,-0.33,204,9.3,45.75,45.61,45.61,45.59,0.04,,,,,,
254,555,4908,前鼎,櫃,12/26,,45.6,-0.05,-0.11,994,45.4,45.65,45.45,46.2,45.2,2.19,29.2,2.44,,,,
255,556,00755B,群益15年IG公用債,櫃,12/26,,45.59,+0.06,+0.13,107,4.88,45.53,45.59,45.59,45.56,0.07,,,,,,
256,557,1503,士電,市,12/26,,45.55,-0.3,-0.65,42,1.93,45.85,45.4,45.75,45.35,0.87,15.2,1,,,,
257,558,00720B,元大投資級公司債,櫃,12/26,,45.46,+0.01,+0.02,184,8.36,45.45,45.34,45.46,45.34,0.26,,,,,,
258,559,006203,元大MSCI台灣,市,12/26,,45.37,+0.13,+0.29,2,0.09,45.24,45.37,45.37,45.37,0,0,,,,,
259,560,8916,光隆,櫃,12/26,,45.35,-0.15,-0.33,167,7.59,45.5,45.5,45.55,45.35,0.44,9.31,1.32,,,,
260,561,00785B,富邦金融投等債,櫃,12/26,,45.3,+0.1,+0.22,201,9.11,45.2,45.35,45.35,45.3,0.11,,,,,,
261,562,00775B,新光投等債15+,市,12/26,,45.25,-0.09,-0.2,2,0.09,45.34,45.25,45.25,45.25,0,0,,,,,
262,563,00721B,元大中國債3-5,櫃,12/26,,45.23,+0.05,+0.11,103,4.66,45.18,45.23,45.23,45.2,0.07,,,,,,
263,564,2313,華通,市,12/26,,45.15,-1.25,-2.69,22585,1024,46.4,46.5,46.65,45,3.56,19.1,2.19,,,,
264,565,9945,潤泰新,市,12/26,,45.15,-0.05,-0.11,1126,50.9,45.2,45.3,45.3,45.1,0.44,4.16,0.55,,,,
265,566,5878,台名,櫃,12/26,,45,0,0,9,0.4,45,45,45,45,0,15.5,2.19,,,,
266,567,00781B,國泰A級科技債,櫃,12/26,,44.97,-0.08,-0.18,206,9.26,45.05,44.96,44.97,44.96,0.02,,,,,,
267,568,00782B,國泰A級公用債,櫃,12/26,,44.8,0,0,200,8.96,44.8,44.8,44.8,44.8,0,,,,,,
268,569,2392,正崴,市,12/26,,44.8,+0.95,+2.17,9237,413,43.85,44,45.4,43.85,3.53,9.63,0.99,,,,
269,570,00779B,凱基美債25+,櫃,12/26,,44.79,-0.03,-0.07,100,4.48,44.82,44.79,44.79,44.79,0,,,,,,
270,571,00834B,第一金金融債10+,櫃,12/26,,44.54,-0.03,-0.07,100,4.45,44.57,44.54,44.54,44.54,0,,,,,,
271,572,8463,潤泰材,市,12/26,,44.5,0,0,304,13.6,44.5,45.25,45.3,44.45,1.91,63.6,2.9,,,,
272,573,00696B,富邦美債20年,櫃,12/26,,44.48,-0.04,-0.09,705,31.4,44.52,44.52,44.53,44.44,0.2,,,,,,
273,574,9937,全國,市,12/26,,44.45,-0.4,-0.89,17,0.76,44.85,44.3,44.7,44.2,1.11,18.7,2.87,,,,
274,575,00724B,群益10年IG金融債,櫃,12/26,,44.3,-0.01,-0.02,28,1.24,44.31,44.31,44.32,44.3,0.05,,,,,,
275,576,00792B,群益A級公司債,櫃,12/26,,44.3,-0.08,-0.18,100,4.43,44.38,44.3,44.3,44.3,0,,,,,,
276,577,00687B,國泰20年美債,櫃,12/26,,44.22,-0.06,-0.14,188,8.32,44.28,44.29,44.29,44.22,0.16,,,,,,
277,578,00723B,群益15年IG科技債,櫃,12/26,,44.2,+0.02,+0.05,114,5.04,44.18,44.14,44.2,44.14,0.14,,,,,,
278,579,4129,聯合,櫃,12/26,,44.2,+0.15,+0.34,66,2.91,44.05,44,44.25,43.95,0.68,27.3,1.54,,,,
279,580,8478,東哥遊艇,市,12/26,,44.2,+0.15,+0.34,41,1.8,44.05,44.15,44.3,43.85,1.02,15.7,1.62,,,,
280,581,1210,大成,市,12/26,,44.15,-0.1,-0.23,1029,45.4,44.25,44.3,44.35,44.05,0.68,15.2,1.93,,,,
281,582,00786B,元大10年IG銀行債,櫃,12/26,,44.11,-0.19,-0.43,212,9.35,44.3,44.08,44.12,44.07,0.11,,,,,,
282,583,2421,建準,市,12/26,,44.1,+0.4,+0.92,2497,110,43.7,43.85,44.6,43.85,1.72,18.3,2.73,,,,
283,584,00764B,群益25年美債,櫃,12/26,,44.09,-0.06,-0.14,109,4.81,44.15,44.18,44.18,44.08,0.23,,,,,,
284,585,8050,廣積,櫃,12/26,,44.05,-0.25,-0.56,223,9.83,44.3,44.3,44.35,44,0.79,39,1.55,,,,
285,586,9924,福興,市,12/26,,44,-0.1,-0.23,77,3.38,44.1,44.25,44.25,43.95,0.68,9.48,1.55,,,,
286,587,00787B,元大10年IG醫療債,櫃,12/26,,43.95,-0.18,-0.41,257,11.3,44.13,44.14,44.14,43.95,0.43,,,,,,
287,588,3014,聯陽,市,12/26,,43.95,-0.05,-0.11,495,21.8,44,44.2,44.4,43.9,1.14,14.6,1.83,,,,
288,589,6221,晉泰,櫃,12/26,,43.9,-0.35,-0.79,18,0.81,44.25,43.9,44.3,43.9,0.9,10.1,2.02,,,,
289,590,8941,關中,櫃,12/26,,43.9,0,0,3,0.14,43.9,43.5,43.9,43.5,0.91,14.4,1.59,,,,
290,591,3675,德微,櫃,12/26,,43.85,+0.85,+1.98,60,2.6,43,43.05,43.85,43.05,1.86,19.1,1.92,,,,
291,592,00799B,國泰A級醫療債,櫃,12/26,,43.69,-0.03,-0.07,200,8.74,43.72,43.69,43.69,43.69,0,,,,,,
292,593,6115,鎰勝,市,12/26,,43.65,-0.1,-0.23,44,1.92,43.75,43.75,43.75,43.6,0.34,13.5,1.73,,,,
293,594,00793B,群益AAA-A醫療債,櫃,12/26,,43.59,-0.16,-0.37,101,4.4,43.75,43.66,43.66,43.59,0.16,,,,,,
294,595,6212,理銘,櫃,12/26,,43.5,0,0,3,0.13,43.5,43.5,43.5,43.5,0,,2.13,,,,
295,596,2459,敦吉,市,12/26,,43.45,-0.4,-0.91,203,8.92,43.85,44.05,44.35,43.25,2.51,11,1.07,,,,
296,597,6024,群益期,市,12/26,,43.4,+0.2,+0.46,49,2.1,43.2,43.25,43.4,43.2,0.46,14.3,1.56,,,,
297,598,00832B,新光美債20+,櫃,12/26,,43.32,-0.08,-0.18,51,2.21,43.4,43.42,43.42,43.32,0.23,,,,,,
298,599,00670L,富邦NASDAQ正2,市,12/26,,43.3,+0.07,+0.16,245,10.6,43.23,43.33,43.35,43.28,0.16,0,,,,,
299,600,2472,立隆電,市,12/26,,43.3,-0.8,-1.81,871,38.4,44.1,44.5,44.7,43.3,3.17,12.8,1.69,,,,
0,601,6624,萬年清,櫃,12/26,,43.25,0,0,34,1.47,43.25,43.2,43.5,43.05,1.04,11.2,2.29,,,,
1,602,00835B,第一金科技債10+,櫃,12/26,,43.21,-0.06,-0.14,100,4.32,43.27,43.21,43.21,43.21,0,,,,,,
2,603,6640,均華,櫃,12/26,,43.2,+0.45,+1.05,14,0.6,42.75,42.8,43.2,42.7,1.17,11.6,1.36,,,,
3,604,1101,台泥,市,12/26,,43.05,-0.05,-0.12,5646,243,43.1,43.15,43.15,42.9,0.58,10.6,1.33,,,,
4,605,3684,榮昌,櫃,12/26,,43.05,+1.3,+3.11,267,11.4,41.75,42,43.35,42,3.23,10.2,2.09,,,,
5,606,00788B,元大10年IG電能債,櫃,12/26,,43.03,-0.25,-0.58,102,4.39,43.28,43.03,43.03,43.03,0,,,,,,
6,607,8163,達方,市,12/26,,42.75,-0.15,-0.35,1520,65.6,42.9,43.05,43.55,42.75,1.86,11.8,1.39,,,,
7,608,00836B,永豐10年A公司債,櫃,12/26,,42.66,0,0,104,4.44,42.66,42.58,42.66,42.58,0.19,,,,,,
8,609,2882,國泰金,市,12/26,,42.65,+0.05,+0.12,5796,247,42.6,42.6,42.75,42.5,0.59,12.5,0.83,,,,
9,610,3092,鴻碩,櫃,12/26,,42.65,+0.2,+0.47,113,4.8,42.45,42.45,42.7,42.45,0.59,9.31,2.05,,,,
10,611,3705,永信,市,12/26,,42.6,+0.1,+0.24,53,2.27,42.5,42.95,42.95,42.55,0.94,16.7,1.88,,,,
11,612,00795B,中信美國公債20年,櫃,12/26,,42.52,-0.04,-0.09,258,11,42.56,42.56,42.56,42.5,0.14,,,,,,
12,613,3167,大量,市,12/26,,42.5,-0.05,-0.12,524,22.4,42.55,42.55,42.9,42.5,0.94,16.6,1.93,,,,
13,614,4999,鑫禾,市,12/26,,42.5,+0.1,+0.24,36,1.53,42.4,42.4,42.5,42.4,0.24,11.7,0.97,,,,
14,615,0053,元大電子,市,12/26,,42.46,+0.21,+0.5,7,0.31,42.25,42.45,42.46,42.32,0.33,0,,,,,
15,616,5469,瀚宇博,市,12/26,,42.45,-0.95,-2.19,4365,187,43.4,43.6,43.6,42.35,2.88,7.65,0.93,,,,
16,617,3511,矽瑪,櫃,12/26,,42.4,+1.5,+3.67,3012,127,40.9,41.15,42.95,41.1,4.52,12.4,2.66,,,,
17,618,00679B,元大美債20年,櫃,12/26,,42.37,-0.12,-0.28,688,29.2,42.49,42.35,42.4,42.33,0.16,,,,,,
18,619,00839B,凱基醫療保健債,櫃,12/26,,42.36,-0.04,-0.09,100,4.24,42.4,42.36,42.36,42.36,0,,,,,,
19,620,8271,宇瞻,市,12/26,,42.35,+0.7,+1.68,2551,107,41.65,42,42.5,41.6,2.16,12.5,1.58,,,,
20,621,00833B,第一金美債20+,櫃,12/26,,42.32,-0.03,-0.07,122,5.16,42.35,42.25,42.32,42.25,0.17,,,,,,
21,622,00842B,台新美元銀行債,櫃,12/26,,42.3,-0.02,-0.05,101,4.27,42.32,42.32,42.32,42.24,0.19,,,,,,
22,623,00647L,元大S&P500正2,市,12/26,,42.2,0,0,0,0,42.2,42.2,42.2,42.2,0,0,,,,,
23,624,8358,金居,櫃,12/26,,42.2,-0.25,-0.59,3046,129,42.45,42.75,42.8,42.15,1.53,25.7,2.12,,,,
24,625,8404,百和興業-KY,市,12/26,,42.2,0,0,122,5.14,42.2,42.6,42.6,41.8,1.9,29.9,2.75,,,,
25,626,2105,正新,市,12/26,,42.1,+0.1,+0.24,1016,42.8,42,42.05,42.25,42,0.6,38.6,1.75,,,,
26,627,8038,長園科,櫃,12/26,,42.1,0,0,44,1.85,42.1,42,42.2,42,0.48,,4.03,,,,
27,628,00727B,國泰1-5Y高收債,櫃,12/26,,42.02,-0.06,-0.14,247,10.4,42.08,42.03,42.03,41.98,0.12,,,,,,
28,629,3017,奇鋐,市,12/26,,42,+0.3,+0.72,11259,476,41.7,42,42.8,41.9,2.16,17.1,1.68,,,,
29,630,00780B,國泰A級金融債,櫃,12/26,,41.95,-0.07,-0.17,201,8.43,42.02,41.97,41.97,41.95,0.05,,,,,,
30,631,2375,凱美,市,12/26,,41.95,-0.45,-1.06,7152,306,42.4,42.8,43.5,41.95,3.66,35.6,1.13,,,,
31,632,4564,元翎,市,12/26,,41.95,+0.25,+0.6,656,27.6,41.7,41.7,42.4,41.7,1.68,12.3,1.72,,,,
32,633,1419,新紡,市,12/26,,41.9,-0.1,-0.24,4,0.15,42,41.5,41.9,41.5,0.95,34.1,1.46,,,,
33,634,6541,泰福-KY,市,12/26,,41.9,+0.5,+1.21,492,20.3,41.4,41.6,42.2,40.7,3.62,,3.83,,,,
34,635,00841B,凱基AAA-AA公司債,櫃,12/26,,41.87,+0.07,+0.17,100,4.19,41.8,41.87,41.87,41.87,0,,,,,,
35,636,4942,嘉彰,市,12/26,,41.85,-0.4,-0.95,307,12.9,42.25,42.45,42.45,41.75,1.66,9.43,0.84,,,,
36,637,00844B,新光15年IG金融債,櫃,12/26,,41.84,-0.08,-0.19,2,0.08,41.92,41.84,41.84,41.84,0,,,,,,
37,638,00798B,國泰中企A級債7+,櫃,12/26,,41.82,-0.13,-0.31,200,8.36,41.95,41.82,41.82,41.82,0,,,,,,
38,639,1231,聯華食,市,12/26,,41.75,0,0,95,3.95,41.75,41.75,41.9,41.75,0.36,15.1,2.13,,,,
39,640,5403,中菲,櫃,12/26,,41.75,0,0,46,1.91,41.75,41.75,41.8,41.55,0.6,12.2,2.1,,,,
40,641,6187,萬潤,櫃,12/26,,41.75,-0.1,-0.24,80,3.35,41.85,41.85,42,41.7,0.72,28.4,2.05,,,,
41,642,1752,南光,櫃,12/26,,41.7,-0.5,-1.18,261,10.9,42.2,42.35,42.35,41.65,1.66,26.2,2.02,,,,
42,643,9926,新海,市,12/26,,41.7,-0.1,-0.24,5,0.23,41.8,41.6,41.7,41.6,0.24,19.9,2.5,,,,
43,644,00840B,凱基IG精選15+,櫃,12/26,,41.68,+0.08,+0.19,100,4.17,41.6,41.68,41.68,41.68,0,,,,,,
44,645,3438,類比科,櫃,12/26,,41.65,+0.75,+1.83,1157,48.2,40.9,41,41.95,41,2.32,,2.03,,,,
45,646,4745,合富-KY,櫃,12/26,,41.6,+0.1,+0.24,49,2.02,41.5,41.75,41.75,41.55,0.48,10.1,1.25,,,,
46,647,3687,歐買尬,櫃,12/26,,41.55,-0.05,-0.12,597,25,41.6,41.2,42.5,41.2,3.12,,2.1,,,,
47,648,00837B,永豐15年金融債,櫃,12/26,,41.48,+0.05,+0.12,107,4.44,41.43,41.41,41.48,41.4,0.19,,,,,,
48,649,6123,上奇,櫃,12/26,,41.45,0,0,109,4.55,41.45,41.5,41.7,41.4,0.72,12.2,2.32,,,,
49,650,4746,台耀,市,12/26,,41.35,+0.1,+0.24,281,11.5,41.25,41.25,41.35,40.55,1.94,21.8,0.92,,,,
50,651,2065,世豐,櫃,12/26,,41.3,-0.1,-0.24,68,2.81,41.4,41.25,41.4,41.2,0.48,9.39,1.31,,,,
51,652,00697B,元大美債7-10,櫃,12/26,,41.25,+0.07,+0.17,159,6.55,41.18,41.19,41.25,41.16,0.22,,,,,,
52,653,3036,文曄,市,12/26,,41.25,-0.5,-1.2,1740,72.2,41.75,41.9,41.9,41.2,1.68,10.1,1.04,,,,
53,654,3147,大綜,櫃,12/26,,41.25,-0.35,-0.84,155,6.42,41.6,41.75,41.75,41.2,1.32,10.7,2.17,,,,
54,655,00748B,凱基中國債3-10,櫃,12/26,,41.24,-0.03,-0.07,100,4.12,41.27,41.24,41.24,41.24,0,,,,,,
55,656,2115,六暉-KY,市,12/26,,41.2,0,0,32,1.33,41.2,41.6,41.6,41.1,1.21,14.3,1.57,,,,
56,657,4401,東隆興,櫃,12/26,,41.2,-1.2,-2.83,140,5.89,42.4,42.8,42.85,41.2,3.89,18.7,1.95,,,,
57,658,4552,力達-KY,市,12/26,,41.2,-0.2,-0.48,184,7.58,41.4,41.4,41.4,40.95,1.09,10.6,0.82,,,,
58,659,00744B,國泰中國政金債5+,櫃,12/26,,41.17,+0.01,+0.02,200,8.23,41.16,41.17,41.17,41.17,0,,,,,,
59,660,5487,通泰,櫃,12/26,,41.15,-0.1,-0.24,231,9.45,41.25,40.7,41.95,40.2,4.24,14.6,1.81,,,,
60,661,1784,訊聯,櫃,12/26,,41.1,-0.9,-2.14,558,23.1,42,42.1,42.2,41.1,2.62,142,1.83,,,,
61,662,3037,欣興,市,12/26,,41.1,-0.4,-0.96,21180,872,41.5,41.45,41.7,41,1.69,20.4,1.4,,,,
62,663,2035,唐榮,櫃,12/26,,41,+1,+2.5,56,2.26,40,40,41,40,2.5,,2.68,,,,
63,664,4148,全宇生技-KY,市,12/26,,40.85,+0.7,+1.74,84,3.42,40.15,40.4,41,40.4,1.49,41.7,1.27,,,,
64,665,5706,鳳凰,市,12/26,,40.85,+0.2,+0.49,56,2.29,40.65,40.8,40.85,40.7,0.37,12.2,2.28,,,,
65,666,5439,高技,櫃,12/26,,40.8,-0.2,-0.49,175,7.16,41,41,41,40.8,0.49,14,2.18,,,,
66,667,00741B,富邦全球高收債,櫃,12/26,,40.7,+0.05,+0.12,268,10.9,40.65,40.73,40.73,40.69,0.1,,,,,,
67,668,00862B,中信投資級公司債,櫃,12/26,,40.68,-0.07,-0.17,227,9.24,40.75,40.77,40.77,40.67,0.25,,,,,,
68,669,00867B,新光A-BBB電信債,櫃,12/26,,40.66,-0.04,-0.1,26,1.06,40.7,40.66,40.66,40.66,0,,,,,,
69,670,6655,科定,市,12/26,,40.55,-0.1,-0.25,27,1.09,40.65,40.6,40.65,40.5,0.37,18.5,1.29,,,,
70,671,5522,遠雄,市,12/26,,40.45,-0.4,-0.98,398,16.2,40.85,40.95,40.95,40.45,1.22,13.7,0.8,,,,
71,672,00863B,中信全球電信債,櫃,12/26,,40.4,-0.01,-0.02,215,8.68,40.41,40.39,40.4,40.34,0.15,,,,,,
72,673,00797B,中信中國美元IG債,櫃,12/26,,40.31,+0.01,+0.02,210,8.46,40.3,40.29,40.31,40.29,0.05,,,,,,
73,674,4139,馬光-KY,櫃,12/26,,40.3,+0.6,+1.51,8,0.32,39.7,40.8,40.8,39.6,3.02,,3.75,,,,
74,675,4164,承業醫,市,12/26,,40.3,-0.15,-0.37,197,7.96,40.45,40.5,40.6,40.3,0.74,14.1,1.11,,,,
75,676,8938,明安,櫃,12/26,,40.3,+0.1,+0.25,78,3.14,40.2,40.2,40.3,40.1,0.5,8.29,1.38,,,,
76,677,00784B,富邦中國投等債,櫃,12/26,,40.24,-0.12,-0.3,203,8.17,40.36,40.36,40.36,40.24,0.3,,,,,,
77,678,00694B,富邦美債1-3,櫃,12/26,,40.2,-0.06,-0.15,359,14.4,40.26,40.23,40.26,40.19,0.17,,,,,,
78,679,1598,岱宇,市,12/26,,40.2,-0.2,-0.5,75,3.04,40.4,40.4,40.6,40.15,1.11,17.4,2.03,,,,
79,680,00848B,中信新興亞洲債,櫃,12/26,,40.14,+0.04,+0.1,210,8.43,40.1,40.13,40.14,40.13,0.02,,,,,,
80,681,6242,立康,櫃,12/26,,40.1,-0.1,-0.25,8,0.32,40.2,40.1,40.1,40.05,0.12,12.7,1.93,,,,
81,682,2643,捷迅,櫃,12/26,,40.05,-0.15,-0.37,41,1.64,40.2,40,40.6,40,1.49,10.6,1.58,,,,
82,683,6184,大豐電,市,12/26,,40,0,0,55,2.18,40,40,40.05,40,0.12,12.3,1.45,,,,
83,684,6188,廣明,櫃,12/26,,40,0,0,1319,52.8,40,40.1,40.4,39.85,1.37,17.3,1.4,,,,
84,685,7402,邑錡,櫃,12/26,,40,+0.15,+0.38,1,0.04,39.85,40,40,40,0,22,2.68,,,,
85,686,00855B,富邦全球能源債,櫃,12/26,,39.97,-0.02,-0.05,201,8.03,39.99,39.98,39.98,39.97,0.03,,,,,,
86,687,00854B,富邦全球保險債,櫃,12/26,,39.96,-0.06,-0.15,201,8.03,40.02,39.99,39.99,39.96,0.07,,,,,,
87,688,6449,鈺邦,市,12/26,,39.9,-0.3,-0.75,483,19.3,40.2,40.2,40.55,39.8,1.87,39.1,1.75,,,,
88,689,00845B,富邦新興投等債,櫃,12/26,,39.87,+0.06,+0.15,224,8.93,39.81,39.9,40.2,39.81,0.98,,,,,,
89,690,9935,慶豐富,市,12/26,,39.85,-1.85,-4.44,1835,74.3,41.7,41.7,41.7,39.85,4.44,24.6,3.39,,,,
90,691,00658L,國泰日本正2,市,12/26,,39.83,+0.44,+1.12,2,0.08,39.39,39.61,39.83,39.61,0.56,0,,,,,
91,692,5223,安力-KY,櫃,12/26,,39.8,+0.15,+0.38,30,1.2,39.65,39.35,39.8,39.35,1.13,10.5,1.15,,,,
92,693,2387,精元,市,12/26,,39.75,+0.05,+0.13,1366,54.2,39.7,39.4,39.9,39.35,1.39,51,1.2,,,,
93,694,2464,盟立,市,12/26,,39.75,-0.1,-0.25,206,8.2,39.85,39.9,40,39.75,0.63,9.1,1.92,,,,
94,695,6143,振曜,櫃,12/26,,39.75,+0.1,+0.25,120,4.76,39.65,39.7,40,39.5,1.26,11.7,1.65,,,,
95,696,00846B,富邦歐洲銀行債,櫃,12/26,,39.65,-0.02,-0.05,201,7.97,39.67,39.66,39.66,39.65,0.03,,,,,,
96,697,1233,天仁,市,12/26,,39.6,+0.2,+0.51,122,4.89,39.4,39.45,40.05,39.45,1.52,22.8,2.3,,,,
97,698,9904,寶成,市,12/26,,39.6,-0.15,-0.38,1846,73,39.75,39.6,39.65,39.5,0.38,8.59,0.99,,,,
98,699,00745B,富邦中政債0-1,櫃,12/26,,39.55,+0.01,+0.03,101,3.99,39.54,39.54,39.55,39.54,0.03,,,,,,
99,700,5305,敦南,市,12/26,,39.55,0,0,167,6.61,39.55,39.55,39.8,39.55,0.63,19.8,1.64,,,,
100,701,00765B,群益中國政金債,櫃,12/26,,39.54,+0.13,+0.33,101,3.99,39.41,39.47,39.54,39.47,0.18,,,,,,
101,702,00868B,FT1-3年美公債,櫃,12/26,,39.5,+0.05,+0.13,103,4.07,39.45,39.46,39.5,39.45,0.13,,,,,,
102,703,2063,世鎧,櫃,12/26,,39.5,+0.5,+1.28,85,3.33,39,39,39.6,38.8,2.05,11.7,2.41,,,,
