,排名,代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,一個月走勢圖,三個月走勢圖,一年走勢圖,三年走勢圖
201,502,6124,業強,櫃,12/20,,48.65,+0.75,+1.57,124,5.99,47.9,48.1,48.65,47.5,2.4,36.3,3.1,,,,
202,503,1722,台肥,市,12/20,,48.6,-0.3,-0.61,2271,111,48.9,49,49,48.6,0.82,21.8,0.95,,,,
203,504,6470,宇智,櫃,12/20,,48.6,+0.05,+0.1,86,4.19,48.55,48.6,49,48.55,0.93,15,2.53,,,,
204,505,2478,大毅,市,12/20,,48.55,+2.55,+5.54,15779,770,46,46.6,49.95,46.35,7.83,11.5,1.33,,,,
205,506,3317,尼克森,櫃,12/20,,48.55,-0.15,-0.31,1654,81.5,48.7,49.35,49.95,48.55,2.87,16.1,1.58,,,,
206,507,5264,鎧勝-KY,市,12/20,,48.5,+0.55,+1.15,934,45.2,47.95,48.3,48.65,47.75,1.88,,0.65,,,,
207,508,3362,先進光,櫃,12/20,,48.3,+1.55,+3.32,853,40.7,46.75,46.75,48.35,46,5.03,80.5,2.17,,,,
208,509,4426,利勤,市,12/20,,48.1,+0.1,+0.21,463,22.4,48,48.2,48.85,47.7,2.4,19.5,2.33,,,,
209,510,00722B,群益15年IG電信債,櫃,12/20,,48.02,-0.04,-0.08,107,5.14,48.06,48.03,48.07,48,0.15,,,,,,
210,511,2441,超豐,市,12/20,,48,0,0,710,34,48,48,48,47.55,0.94,14.8,1.69,,,,
211,512,3213,茂訊,櫃,12/20,,47.95,-0.25,-0.52,180,8.64,48.2,48.2,48.3,47.95,0.73,13.3,2.03,,,,
212,513,9911,櫻花,市,12/20,,47.9,0,0,180,8.62,47.9,48,48.05,47.7,0.73,12.9,2.41,,,,
213,514,00761B,國泰A級公司債,櫃,12/20,,47.85,+0.03,+0.06,22218,1066,47.82,47.85,47.86,47.84,0.04,,,,,,
214,515,00773B,中信優先金融債,櫃,12/20,,47.82,+0.02,+0.04,298,14.2,47.8,47.87,47.87,47.76,0.23,,,,,,
215,516,1102,亞泥,市,12/20,,47.8,+0.1,+0.21,19976,956,47.7,47.7,48.2,47.45,1.57,10.5,1.12,,,,
216,517,00663L,國泰臺灣加權正2,市,12/20,,47.68,-0.14,-0.29,13,0.62,47.82,47.85,47.85,47.44,0.86,0,,,,,
217,518,00754B,群益AAA-AA公司債,櫃,12/20,,47.5,+0.07,+0.15,100,4.75,47.43,47.5,47.5,47.5,0,,,,,,
218,519,2101,南港,市,12/20,,47.5,-0.3,-0.63,865,41.4,47.8,47.95,48.1,47.5,1.26,37.7,3.56,,,,
219,520,00749B,凱基新興債10+,櫃,12/20,,47.48,-0.15,-0.31,104,4.94,47.63,47.52,47.52,47.48,0.08,,,,,,
220,521,00778B,凱基金融債20+,櫃,12/20,,47.35,+0.08,+0.17,101,4.78,47.27,47.27,47.35,47.27,0.17,,,,,,
221,522,6625,必應,市,12/20,,47.2,-0.05,-0.11,25,1.19,47.25,47.05,48.3,46.75,3.28,,3.12,,,,
222,523,1319,東陽,市,12/20,,47,0,0,1165,54.8,47,47.2,47.2,46.8,0.85,14.2,1.3,,,,
223,524,6166,凌華,市,12/20,,46.95,-1.15,-2.39,629,30,48.1,48.25,48.6,46.95,3.43,23.4,2.22,,,,
224,525,5209,新鼎,櫃,12/20,,46.9,-0.25,-0.53,4,0.19,47.15,46.6,46.9,46.6,0.64,14.2,2.01,,,,
225,526,00751B,元大AAA至A公司債,櫃,12/20,,46.81,+0.05,+0.11,10788,505,46.76,46.82,46.82,46.74,0.17,,,,,,
226,527,2313,華通,市,12/20,,46.8,+0.9,+1.96,12727,593,45.9,46.3,46.85,46,1.85,19.8,2.27,,,,
227,528,2881,富邦金,市,12/20,,46.75,0,0,15739,736,46.75,46.6,46.85,46.5,0.75,10.5,0.92,,,,
228,529,4735,豪展,櫃,12/20,,46.65,-0.05,-0.11,80,3.74,46.7,46.7,46.8,46.55,0.54,10.4,3.23,,,,
229,530,8342,益張,櫃,12/20,,46.65,-0.2,-0.43,8,0.37,46.85,46.75,46.75,46,1.6,14.9,2.21,,,,
230,531,4919,新唐,市,12/20,,46.6,+0.1,+0.22,606,28.3,46.5,46.7,46.9,46.5,0.86,17.9,2.56,,,,
231,532,00772B,中信高評級公司債,櫃,12/20,,46.57,+0.01,+0.02,258,12,46.56,46.54,46.59,46.53,0.13,,,,,,
232,533,3005,神基,市,12/20,,46.5,-0.4,-0.85,808,37.7,46.9,46.95,47,46.5,1.07,13.3,1.87,,,,
233,534,3042,晶技,市,12/20,,46.5,-1.4,-2.92,11026,521,47.9,48.8,49.2,46.5,5.64,22.1,1.69,,,,
234,535,1315,達新,市,12/20,,46.45,-0.1,-0.21,282,13.2,46.55,46.5,46.75,46.45,0.64,12.7,1.1,,,,
235,536,8924,大田,櫃,12/20,,46.45,-0.45,-0.96,258,12.1,46.9,46.95,47.35,46.45,1.92,8.63,1.7,,,,
236,537,6556,勝品,櫃,12/20,,46.4,0,0,7,0.32,46.4,46.1,46.4,45.5,1.94,18.9,1.3,,,,
237,538,4563,百德,櫃,12/20,,46.35,+0.1,+0.22,11,0.53,46.25,46.3,46.5,46.3,0.43,,1.62,,,,
238,539,8908,欣雄,櫃,12/20,,46.35,-0.3,-0.64,7,0.31,46.65,46.65,46.65,46.35,0.64,22.5,3.54,,,,
239,540,8996,高力,市,12/20,,46.35,+0.2,+0.43,172,8.01,46.15,46.15,46.95,46.15,1.73,23.3,2.3,,,,
240,541,00746B,富邦A級公司債,櫃,12/20,,46.15,+0.02,+0.04,105,4.85,46.13,46.13,46.15,46.1,0.11,,,,,,
241,542,4755,三福化,市,12/20,,46,+0.3,+0.66,39,1.79,45.7,46.1,46.1,45.45,1.42,12,1.34,,,,
242,543,4927,泰鼎-KY,市,12/20,,46,-0.5,-1.08,7090,326,46.5,46.05,46.45,45.15,2.8,8.39,1.18,,,,
243,544,6210,慶生,櫃,12/20,,46,-0.6,-1.29,215,9.87,46.6,46.3,46.35,45.6,1.61,12.6,1.96,,,,
244,545,00777B,凱基AAA至A公司債,櫃,12/20,,45.83,+0.18,+0.39,103,4.72,45.65,45.84,45.84,45.83,0.02,,,,,,
245,546,8039,台虹,市,12/20,,45.8,+0.25,+0.55,727,33.3,45.55,45.65,46.2,45.4,1.76,14.7,1.34,,,,
246,547,2888A,新光金甲特,市,12/20,,45.75,0,0,216,9.87,45.75,45.75,45.8,45.75,0.11,0,,,,,
247,548,6441,廣錠,櫃,12/20,,45.75,-0.05,-0.11,58,2.65,45.8,46.1,46.35,45.7,1.42,76.2,2.03,,,,
248,549,00750B,凱基科技債10+,櫃,12/20,,45.74,+0.08,+0.18,103,4.72,45.66,45.85,45.85,45.74,0.24,,,,,,
249,550,1503,士電,市,12/20,,45.7,-0.05,-0.11,106,4.86,45.75,45.5,46,45.5,1.09,15.2,1,,,,
250,551,6221,晉泰,櫃,12/20,,45.7,+1.1,+2.47,60,2.72,44.6,44.6,45.85,44.55,2.91,10.6,2.1,,,,
251,552,00725B,國泰投資級公司債,櫃,12/20,,45.66,+0.02,+0.04,220,10.1,45.64,45.68,45.7,45.65,0.11,,,,,,
252,553,00726B,國泰5Y+新興債,櫃,12/20,,45.58,-0.04,-0.09,208,9.49,45.62,45.59,45.61,45.57,0.09,,,,,,
253,554,4908,前鼎,櫃,12/20,,45.55,+0.4,+0.89,1651,74.6,45.15,45.15,45.6,44.8,1.77,29.2,2.43,,,,
254,555,006203,元大MSCI台灣,市,12/20,,45.5,0,0,0,0,45.5,45.5,45.5,45.5,0,0,,,,,
255,556,8916,光隆,櫃,12/20,,45.5,+0.25,+0.55,138,6.27,45.25,45.25,45.5,45.25,0.55,9.34,1.33,,,,
256,557,2542,興富發,市,12/20,,45.45,-0.45,-0.98,8764,399,45.9,45.9,45.95,45.45,1.09,12.3,1.66,,,,
257,558,00755B,群益15年IG公用債,櫃,12/20,,45.39,+0.03,+0.07,108,4.9,45.36,45.4,45.4,45.35,0.11,,,,,,
258,559,00785B,富邦金融投等債,櫃,12/20,,45.34,+0.1,+0.22,200,9.08,45.24,45.3,45.34,45.3,0.09,,,,,,
259,560,00720B,元大投資級公司債,櫃,12/20,,45.19,-0.09,-0.2,21177,961,45.28,45.27,45.27,45.19,0.18,,,,,,
260,561,6541,泰福-KY,市,12/20,,45.1,+0.9,+2.04,4893,226,44.2,45.8,47.9,45,6.56,,4.12,,,,
261,562,00721B,元大中國債3-5,櫃,12/20,,45.07,-0.03,-0.07,101,4.55,45.1,45.08,45.08,45.07,0.02,,,,,,
262,563,00775B,新光投等債15+,市,12/20,,45.03,-0.23,-0.51,2,0.09,45.26,45.03,45.03,45.03,0,0,,,,,
263,564,00781B,國泰A級科技債,櫃,12/20,,45.01,-0.04,-0.09,212,9.54,45.05,44.97,45.01,44.95,0.13,,,,,,
264,565,5878,台名,櫃,12/20,,44.8,0,0,4,0.18,44.8,44.8,44.8,44.8,0,15.4,2.18,,,,
265,566,00779B,凱基美債25+,櫃,12/20,,44.7,-0.17,-0.38,140,6.26,44.87,44.78,44.78,44.7,0.18,,,,,,
266,567,1210,大成,市,12/20,,44.7,-0.1,-0.22,3463,155,44.8,45.2,45.3,44.4,2.01,15.4,1.96,,,,
267,568,00782B,國泰A級公用債,櫃,12/20,,44.68,-0.08,-0.18,216,9.65,44.76,44.66,44.68,44.62,0.13,,,,,,
268,569,8050,廣積,櫃,12/20,,44.6,0,0,164,7.33,44.6,44.55,44.8,44.5,0.67,39.5,1.57,,,,
269,570,00834B,第一金金融債10+,櫃,12/20,,44.51,-0.03,-0.07,100,4.45,44.54,44.51,44.51,44.51,0,,,,,,
270,571,3014,聯陽,市,12/20,,44.5,-0.35,-0.78,691,30.9,44.85,45.1,45.1,44.5,1.34,14.8,1.85,,,,
271,572,3289,宜特,櫃,12/20,,44.5,-0.05,-0.11,1377,61.9,44.55,44.9,45.3,44.45,1.91,,1.01,,,,
272,573,2421,建準,市,12/20,,44.45,-0.65,-1.44,6609,297,45.1,45.6,46.05,44.3,3.88,18.4,2.75,,,,
273,574,00696B,富邦美債20年,櫃,12/20,,44.43,-0.07,-0.16,45578,2025,44.5,44.5,44.5,44.37,0.29,,,,,,
274,575,4129,聯合,櫃,12/20,,44.4,+0.6,+1.37,166,7.49,43.8,45.9,45.9,44.35,3.54,27.4,1.54,,,,
275,576,8463,潤泰材,市,12/20,,44.4,-0.7,-1.55,466,20.8,45.1,45.55,45.55,44.05,3.33,63.4,2.9,,,,
276,577,00724B,群益10年IG金融債,櫃,12/20,,44.34,+0.08,+0.18,104,4.61,44.26,44.27,44.37,44.27,0.23,,,,,,
277,578,00792B,群益A級公司債,櫃,12/20,,44.32,-0.01,-0.02,101,4.48,44.33,44.33,44.33,44.32,0.02,,,,,,
278,579,00687B,國泰20年美債,櫃,12/20,,44.18,-0.1,-0.23,162,7.15,44.28,44.22,44.22,44.11,0.25,,,,,,
279,580,00723B,群益15年IG科技債,櫃,12/20,,44.17,+0.06,+0.14,100,4.42,44.11,44.17,44.17,44.17,0,,,,,,
280,581,8478,東哥遊艇,市,12/20,,44.15,0,0,10,0.45,44.15,44.1,44.15,44.05,0.23,15.7,1.61,,,,
281,582,00786B,元大10年IG銀行債,櫃,12/20,,44.13,+0.01,+0.02,219,9.66,44.12,44.11,44.13,44.11,0.05,,,,,,
282,583,3037,欣興,市,12/20,,44.1,+0.2,+0.46,16566,725,43.9,43.9,44.2,43.3,2.05,21.9,1.5,,,,
283,584,00787B,元大10年IG醫療債,櫃,12/20,,44.08,+0.06,+0.14,170,7.49,44.02,44.12,44.12,44,0.27,,,,,,
284,585,00832B,新光美債20+,櫃,12/20,,44.06,-0.14,-0.32,61,2.68,44.2,44.12,44.12,43.99,0.29,,,,,,
285,586,00764B,群益25年美債,櫃,12/20,,44.02,-0.15,-0.34,116,5.11,44.17,44.06,44.08,44.02,0.14,,,,,,
286,587,8941,關中,櫃,12/20,,43.95,0,0,4,0.17,43.95,43.5,43.95,43.2,1.71,14.4,1.6,,,,
287,588,9924,福興,市,12/20,,43.95,-0.05,-0.11,115,5.03,44,43.85,44.1,43.85,0.57,9.47,1.55,,,,
288,589,9945,潤泰新,市,12/20,,43.9,-0.4,-0.9,10178,451,44.3,44.35,45.2,43.9,2.93,4.05,0.53,,,,
289,590,00799B,國泰A級醫療債,櫃,12/20,,43.65,-0.04,-0.09,242,10.6,43.69,43.67,43.67,43.6,0.16,,,,,,
290,591,6115,鎰勝,市,12/20,,43.6,+0.1,+0.23,102,4.46,43.5,43.6,43.8,43.6,0.46,13.5,1.73,,,,
291,592,00793B,群益AAA-A醫療債,櫃,12/20,,43.59,-0.04,-0.09,102,4.45,43.63,43.55,43.6,43.55,0.11,,,,,,
292,593,9937,全國,市,12/20,,43.55,+0.05,+0.11,17,0.75,43.5,43.5,43.65,43.5,0.34,18.3,2.81,,,,
293,594,6212,理銘,櫃,12/20,,43.5,0,0,1,0.04,43.5,43.5,43.5,43.5,0,,2.13,,,,
294,595,2392,正崴,市,12/20,,43.45,+0.25,+0.58,2669,116,43.2,43.6,44,43.2,1.85,9.34,0.96,,,,
295,596,4564,元翎,市,12/20,,43.35,-0.35,-0.8,993,43.7,43.7,43.7,44.55,43.3,2.86,12.7,1.77,,,,
296,597,8163,達方,市,12/20,,43.35,-0.6,-1.37,10654,474,43.95,44.4,45.5,43.35,4.89,12,1.41,,,,
297,598,6624,萬年清,櫃,12/20,,43.3,+1.15,+2.73,68,2.9,42.15,42.2,43.3,42.2,2.61,11.2,2.29,,,,
298,599,00835B,第一金科技債10+,櫃,12/20,,43.2,+0.04,+0.09,220,9.5,43.16,43.2,43.2,43.2,0,,,,,,
299,600,2472,立隆電,市,12/20,,43.2,-0.2,-0.46,2212,97,43.4,43.5,44.3,43.2,2.53,12.8,1.68,,,,
0,601,00836B,永豐10年A公司債,櫃,12/20,,43.05,-0.06,-0.14,100,4.31,43.11,43.06,43.06,43.05,0.02,,,,,,
1,602,2105,正新,市,12/20,,43.05,+0.85,+2.01,6926,296,42.2,42.2,43.05,41.95,2.61,39.5,1.79,,,,
2,603,6024,群益期,市,12/20,,43.05,+0.05,+0.12,93,4.02,43,43,43.1,42.95,0.35,14.2,1.55,,,,
3,604,3705,永信,市,12/20,,43,+0.2,+0.47,123,5.29,42.8,42.85,43,42.65,0.82,16.9,1.9,,,,
4,605,00788B,元大10年IG電能債,櫃,12/20,,42.99,+0.04,+0.09,315,13.5,42.95,43,43.01,42.97,0.09,,,,,,
5,606,1101,台泥,市,12/20,,42.95,-0.05,-0.12,17435,749,43,43,43.1,42.8,0.7,10.6,1.32,,,,
6,607,6640,均華,櫃,12/20,,42.9,+0.8,+1.9,21,0.9,42.1,42.5,43.1,42.5,1.43,11.5,1.35,,,,
7,608,2882,國泰金,市,12/20,,42.8,+0.1,+0.23,16101,688,42.7,42.7,42.8,42.5,0.7,12.5,0.84,,,,
8,609,00670L,富邦NASDAQ正2,市,12/20,,42.77,+0.65,+1.54,231,9.88,42.12,42.74,42.79,42.69,0.24,0,,,,,
9,610,4942,嘉彰,市,12/20,,42.75,-0.45,-1.04,427,18.3,43.2,43.45,43.45,42.75,1.62,9.63,0.86,,,,
10,611,3438,類比科,櫃,12/20,,42.7,-2.4,-5.32,3133,139,45.1,46.1,46.4,42.55,8.54,,2.08,,,,
11,612,3092,鴻碩,櫃,12/20,,42.65,-0.15,-0.35,183,7.82,42.8,42.8,42.8,42.6,0.47,9.31,2.05,,,,
12,613,8358,金居,櫃,12/20,,42.6,-0.15,-0.35,3464,147,42.75,42.85,42.95,42.1,1.99,26,2.14,,,,
13,614,4999,鑫禾,市,12/20,,42.55,-0.3,-0.7,31,1.32,42.85,42.65,42.7,42.5,0.47,11.7,0.98,,,,
14,615,2459,敦吉,市,12/20,,42.5,+0.2,+0.47,99,4.21,42.3,42.4,42.6,42.35,0.59,10.8,1.04,,,,
15,616,3675,德微,櫃,12/20,,42.5,-0.1,-0.23,16,0.68,42.6,42.75,42.8,42.5,0.7,18.5,1.86,,,,
16,617,5469,瀚宇博,市,12/20,,42.5,+0.35,+0.83,2182,92.6,42.15,42.3,42.6,42.1,1.19,7.66,0.93,,,,
17,618,1419,新紡,市,12/20,,42.45,0,0,10,0.45,42.45,43.75,43.8,42.45,3.18,34.5,1.48,,,,
18,619,00795B,中信美國公債20年,櫃,12/20,,42.44,-0.1,-0.24,327,13.9,42.54,42.52,42.52,42.38,0.33,,,,,,
19,620,00837B,永豐15年金融債,櫃,12/20,,42.38,0,0,102,4.32,42.38,42.38,42.39,42.36,0.07,,,,,,
20,621,1784,訊聯,櫃,12/20,,42.35,+0.2,+0.47,891,38,42.15,42.4,43.15,42.2,2.25,146,1.88,,,,
21,622,8038,長園科,櫃,12/20,,42.35,+0.8,+1.93,164,7,41.55,42.4,42.85,42.2,1.56,,4.05,,,,
22,623,00679B,元大美債20年,櫃,12/20,,42.34,-0.13,-0.31,24609,1042,42.47,42.45,42.45,42.29,0.38,,,,,,
23,624,0053,元大電子,市,12/20,,42.31,-0.19,-0.45,7,0.3,42.5,42.12,42.33,42.12,0.49,0,,,,,
24,625,00839B,凱基醫療保健債,櫃,12/20,,42.2,+0.07,+0.17,103,4.36,42.13,42.22,42.3,42.19,0.26,,,,,,
25,626,00842B,台新美元銀行債,櫃,12/20,,42.18,-0.06,-0.14,102,4.3,42.24,42.16,42.18,42.16,0.05,,,,,,
26,627,00833B,第一金美債20+,櫃,12/20,,42.17,-0.12,-0.28,125,5.27,42.29,42.18,42.18,42.17,0.02,,,,,,
27,628,00727B,國泰1-5Y高收債,櫃,12/20,,42.11,+0.06,+0.14,208,8.76,42.05,42.05,42.11,42.05,0.14,,,,,,
28,629,00780B,國泰A級金融債,櫃,12/20,,41.96,+0.02,+0.05,216,9.06,41.94,41.94,41.96,41.91,0.12,,,,,,
29,630,00798B,國泰中企A級債7+,櫃,12/20,,41.88,-0.02,-0.05,203,8.5,41.9,41.86,41.88,41.86,0.05,,,,,,
30,631,00844B,新光15年IG金融債,櫃,12/20,,41.87,-0.04,-0.1,2,0.08,41.91,41.87,41.87,41.87,0,,,,,,
31,632,4745,合富-KY,櫃,12/20,,41.85,-0.15,-0.36,161,6.76,42,42,42.2,41.7,1.19,10.2,1.26,,,,
32,633,00647L,元大S&P500正2,市,12/20,,41.83,+0.42,+1.01,21,0.88,41.41,41.73,41.83,41.72,0.27,0,,,,,
33,634,9926,新海,市,12/20,,41.8,-0.1,-0.24,3,0.12,41.9,41.6,41.8,41.6,0.48,19.9,2.5,,,,
34,635,00841B,凱基AAA-AA公司債,櫃,12/20,,41.75,0,0,132,5.52,41.75,41.75,41.85,41.74,0.26,,,,,,
35,636,1231,聯華食,市,12/20,,41.75,0,0,163,6.81,41.75,41.75,41.8,41.65,0.36,15.1,2.13,,,,
36,637,8271,宇瞻,市,12/20,,41.7,+0.25,+0.6,1890,78.7,41.45,41.7,42,41.25,1.81,12.3,1.56,,,,
37,638,00840B,凱基IG精選15+,櫃,12/20,,41.54,+0.02,+0.05,102,4.25,41.52,41.55,41.66,41.54,0.29,,,,,,
38,639,3147,大綜,櫃,12/20,,41.5,-0.05,-0.12,144,6.02,41.55,41.55,41.95,41.4,1.32,10.8,2.19,,,,
39,640,8404,百和興業-KY,市,12/20,,41.5,-0.3,-0.72,84,3.49,41.8,41.75,42,41.5,1.2,29.4,2.71,,,,
40,641,1752,南光,櫃,12/20,,41.4,+1.5,+3.76,1027,42.4,39.9,40.6,41.8,40.6,3.01,26,2,,,,
41,642,3167,大量,市,12/20,,41.4,-0.6,-1.43,221,9.14,42,41.7,41.8,41.05,1.79,16.2,1.88,,,,
42,643,5403,中菲,櫃,12/20,,41.4,+0.25,+0.61,106,4.38,41.15,41.2,41.45,41.2,0.61,12.1,2.08,,,,
43,644,2375,凱美,市,12/20,,41.3,+1.15,+2.86,5047,208,40.15,40.55,41.8,40.35,3.61,35,1.11,,,,
44,645,5439,高技,櫃,12/20,,41.3,+0.05,+0.12,133,5.48,41.25,41.25,41.35,41.2,0.36,14.2,2.2,,,,
45,646,3036,文曄,市,12/20,,41.2,+0.1,+0.24,1649,67.8,41.1,41.1,41.2,41,0.49,10.1,1.03,,,,
46,647,00697B,元大美債7-10,櫃,12/20,,41.18,-0.03,-0.07,141,5.79,41.21,41.2,41.2,41.14,0.15,,,,,,
47,648,00748B,凱基中國債3-10,櫃,12/20,,41.15,-0.04,-0.1,100,4.12,41.19,41.15,41.15,41.15,0,,,,,,
48,649,2115,六暉-KY,市,12/20,,41.15,0,0,15,0.63,41.15,41.15,41.3,41.1,0.49,14.3,1.57,,,,
49,650,3017,奇鋐,市,12/20,,41.15,+0.35,+0.86,5953,245,40.8,40.95,41.5,40.5,2.45,16.7,1.64,,,,
50,651,2065,世豐,櫃,12/20,,41.1,-0.15,-0.36,27,1.12,41.25,41,41.2,41,0.48,9.34,1.3,,,,
51,652,4746,台耀,市,12/20,,41.1,+1.4,+3.53,1569,64.1,39.7,40.1,41.6,40.1,3.78,21.6,0.92,,,,
52,653,00744B,國泰中國政金債5+,櫃,12/20,,41.04,-0.04,-0.1,211,8.67,41.08,41.08,41.08,41.04,0.1,,,,,,
53,654,4139,馬光-KY,櫃,12/20,,41,0,0,6,0.26,41,41.3,41.4,41,0.98,,3.81,,,,
54,655,4401,東隆興,櫃,12/20,,41,-0.55,-1.32,161,6.65,41.55,41.65,42,41,2.41,18.6,1.94,,,,
55,656,6123,上奇,櫃,12/20,,41,+0.25,+0.61,64,2.63,40.75,40.75,41,40.6,0.98,12,2.3,,,,
56,657,3511,矽瑪,櫃,12/20,,40.95,-0.6,-1.44,627,25.8,41.55,41.55,41.6,40.9,1.68,12,2.57,,,,
57,658,4148,全宇生技-KY,市,12/20,,40.9,-0.1,-0.24,12,0.49,41,41.1,41.1,40.9,0.49,41.7,1.27,,,,
58,659,5522,遠雄,市,12/20,,40.8,-0.4,-0.97,1566,64.4,41.2,41.55,41.55,40.75,1.94,13.8,0.81,,,,
59,660,00741B,富邦全球高收債,櫃,12/20,,40.63,-0.05,-0.12,266,10.8,40.68,40.66,40.66,40.55,0.27,,,,,,
60,661,4552,力達-KY,市,12/20,,40.6,0,0,131,5.31,40.6,40.9,40.9,40.4,1.23,10.5,0.81,,,,
61,662,00862B,中信投資級公司債,櫃,12/20,,40.58,-0.04,-0.1,215,8.73,40.62,40.58,40.61,40.58,0.07,,,,,,
62,663,00867B,新光A-BBB電信債,櫃,12/20,,40.58,-0.01,-0.02,26,1.06,40.59,40.58,40.58,40.58,0,,,,,,
63,664,6187,萬潤,櫃,12/20,,40.55,0,0,60,2.43,40.55,40.55,40.6,40.45,0.37,27.6,1.99,,,,
64,665,6655,科定,市,12/20,,40.55,+0.1,+0.25,43,1.74,40.45,40.4,40.55,40.4,0.37,18.5,1.29,,,,
65,666,3684,榮昌,櫃,12/20,,40.5,+0.1,+0.25,36,1.44,40.4,40.4,40.8,40.35,1.11,9.55,1.97,,,,
66,667,00784B,富邦中國投等債,櫃,12/20,,40.41,+0.04,+0.1,200,8.09,40.37,40.47,40.47,40.41,0.15,,,,,,
67,668,4164,承業醫,市,12/20,,40.4,0,0,351,14.3,40.4,40.45,41.05,40.4,1.61,14.1,1.12,,,,
68,669,00863B,中信全球電信債,櫃,12/20,,40.38,-0.05,-0.12,224,9.05,40.43,40.5,40.5,40.38,0.3,,,,,,
69,670,00694B,富邦美債1-3,櫃,12/20,,40.31,+0.01,+0.02,300,12.1,40.3,40.31,40.31,40.31,0,,,,,,
70,671,00797B,中信中國美元IG債,櫃,12/20,,40.23,+0.01,+0.02,262,10.5,40.22,40.23,40.25,40.23,0.05,,,,,,
71,672,9904,寶成,市,12/20,,40.2,+0.75,+1.9,9559,382,39.45,39.5,40.2,39.35,2.15,8.72,1,,,,
72,673,2464,盟立,市,12/20,,40.15,-0.1,-0.25,554,22.3,40.25,40.35,40.35,40.1,0.62,9.19,1.94,,,,
73,674,6188,廣明,櫃,12/20,,40.15,+0.15,+0.38,1572,63.5,40,40.45,40.65,40,1.62,17.4,1.41,,,,
74,675,9935,慶豐富,市,12/20,,40.15,-0.75,-1.83,631,25.5,40.9,41.4,41.4,40.1,3.18,24.8,3.42,,,,
75,676,8938,明安,櫃,12/20,,40.1,-0.15,-0.37,69,2.77,40.25,40.4,40.4,40.05,0.87,8.25,1.38,,,,
76,677,1598,岱宇,市,12/20,,40.05,+0.5,+1.26,70,2.79,39.55,39.6,40.1,39.6,1.26,17.3,2.02,,,,
77,678,6184,大豐電,市,12/20,,40.05,+0.05,+0.12,18,0.72,40,40.25,40.25,40.05,0.5,12.3,1.45,,,,
78,679,00848B,中信新興亞洲債,櫃,12/20,,40.03,-0.12,-0.3,211,8.45,40.15,40.06,40.06,40.03,0.07,,,,,,
79,680,2643,捷迅,櫃,12/20,,40,-0.4,-0.99,54,2.15,40.4,40.05,40.2,39.9,0.74,10.6,1.58,,,,
80,681,5223,安力-KY,櫃,12/20,,40,+0.3,+0.76,37,1.48,39.7,40.15,40.15,39.7,1.13,10.6,1.16,,,,
81,682,6242,立康,櫃,12/20,,40,+0.15,+0.38,2,0.08,39.85,40,40,40,0,12.7,1.93,,,,
82,683,7402,邑錡,櫃,12/20,,40,-0.85,-2.08,12,0.48,40.85,40.8,40.8,40,1.96,22,2.68,,,,
83,684,00854B,富邦全球保險債,櫃,12/20,,39.98,+0.07,+0.18,201,8.04,39.91,40.02,40.02,39.98,0.1,,,,,,
84,685,00855B,富邦全球能源債,櫃,12/20,,39.97,+0.05,+0.13,201,8.03,39.92,39.94,39.97,39.94,0.08,,,,,,
85,686,5321,友銓,櫃,12/20,,39.85,-0.1,-0.25,17,0.67,39.95,39.5,39.85,39.25,1.5,18.6,2.7,,,,
86,687,00845B,富邦新興投等債,櫃,12/20,,39.8,+0.1,+0.25,203,8.08,39.7,39.72,39.8,39.72,0.2,,,,,,
87,688,2387,精元,市,12/20,,39.8,+0.75,+1.92,9790,386,39.05,39.05,39.95,38.65,3.33,51,1.2,,,,
88,689,00846B,富邦歐洲銀行債,櫃,12/20,,39.71,0,0,201,7.98,39.71,39.73,39.73,39.71,0.05,,,,,,
89,690,00831B,新光美債1-3,櫃,12/20,,39.68,-0.01,-0.03,50,1.98,39.69,39.68,39.68,39.68,0,,,,,,
90,691,00658L,國泰日本正2,市,12/20,,39.67,-0.07,-0.18,3,0.12,39.74,39.58,39.67,39.56,0.28,0,,,,,
91,692,00865B,國泰US短期公債,市,12/20,,39.62,+0.05,+0.13,185,7.32,39.57,39.59,39.62,39.57,0.13,0,,,,,
92,693,00868B,FT1-3年美公債,櫃,12/20,,39.6,0,0,100,3.96,39.6,39.6,39.6,39.6,0,,,,,,
93,694,3693,營邦,櫃,12/20,,39.6,-0.2,-0.5,12,0.47,39.8,39.4,39.75,39.3,1.13,,1,,,,
94,695,5305,敦南,市,12/20,,39.6,0,0,302,12,39.6,39.45,39.9,39.45,1.14,19.8,1.64,,,,
95,696,5706,鳳凰,市,12/20,,39.6,+0.15,+0.38,29,1.14,39.45,39.45,39.6,39.4,0.51,11.8,2.21,,,,
96,697,00745B,富邦中政債0-1,櫃,12/20,,39.55,-0.01,-0.03,100,3.96,39.56,39.56,39.56,39.55,0.03,,,,,,
97,698,6449,鈺邦,市,12/20,,39.55,0,0,682,27.3,39.55,39.75,40.85,39.3,3.92,38.8,1.73,,,,
98,699,1595,川寶,櫃,12/20,,39.5,+0.1,+0.25,6,0.24,39.4,39.3,39.5,39.3,0.51,18.3,0.78,,,,
99,700,6143,振曜,櫃,12/20,,39.5,-0.2,-0.5,360,14.3,39.7,39.7,39.8,39.5,0.76,11.6,1.64,,,,
