,排名,代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,一個月走勢圖,三個月走勢圖,一年走勢圖,三年走勢圖
207,508,4995,晶達,櫃,12/25,,48.4,+0.05,+0.1,19,0.92,48.35,48.3,48.4,48.25,0.31,11.5,2.39,,,,
208,509,00722B,群益15年IG電信債,櫃,12/25,,48.11,-0.02,-0.04,106,5.1,48.13,48.12,48.15,48.08,0.15,,,,,,
209,510,8046,南電,市,12/25,,47.95,+0.45,+0.95,1864,88.7,47.5,47.6,47.95,47.4,1.16,107,1.06,,,,
210,511,00633L,富邦上証正2,市,12/25,,47.93,-0.26,-0.54,5525,265,48.19,48.36,48.4,47.9,1.04,0,,,,,
211,512,00761B,國泰A級公司債,櫃,12/25,,47.93,+0.04,+0.08,203,9.73,47.89,47.94,47.94,47.93,0.02,,,,,,
212,513,8427,基勝-KY,市,12/25,,47.9,+1.95,+4.24,213,10.1,45.95,49.6,49.6,45.95,7.94,30.1,1.29,,,,
213,514,1315,達新,市,12/25,,47.85,+0.05,+0.1,590,28.4,47.8,48.7,48.7,47.8,1.88,13,1.13,,,,
214,515,2441,超豐,市,12/25,,47.75,+0.05,+0.1,374,17.8,47.7,47.55,47.8,47.3,1.05,14.7,1.68,,,,
215,516,3362,先進光,櫃,12/25,,47.7,-0.2,-0.42,219,10.5,47.9,47.65,48.3,47.6,1.46,79.5,2.14,,,,
216,517,00663L,國泰臺灣加權正2,市,12/25,,47.66,0,0,17,0.81,47.66,47.64,47.66,47.64,0.04,0,,,,,
217,518,3042,晶技,市,12/25,,47.6,+0.35,+0.74,2672,127,47.25,47.3,47.8,47.15,1.38,22.7,1.73,,,,
218,519,00749B,凱基新興債10+,櫃,12/25,,47.55,+0.06,+0.13,100,4.76,47.49,47.55,47.55,47.55,0,,,,,,
219,520,00773B,中信優先金融債,櫃,12/25,,47.54,+0.13,+0.27,212,10.1,47.41,47.6,47.61,47.54,0.15,,,,,,
220,521,00754B,群益AAA-AA公司債,櫃,12/25,,47.53,+0.11,+0.23,152,7.23,47.42,47.53,47.53,47.5,0.06,,,,,,
221,522,3213,茂訊,櫃,12/25,,47.5,-0.05,-0.11,132,6.29,47.55,47.5,47.6,47.45,0.32,13.2,2.01,,,,
222,523,9911,櫻花,市,12/25,,47.5,-0.25,-0.52,137,6.52,47.75,47.75,47.75,47.3,0.94,12.8,2.39,,,,
223,524,00778B,凱基金融債20+,櫃,12/25,,47.28,+0.07,+0.15,100,4.73,47.21,47.28,47.28,47.28,0,,,,,,
224,525,1102,亞泥,市,12/25,,47.25,-0.35,-0.74,8698,412,47.6,47.7,48.05,46.95,2.31,10.4,1.11,,,,
225,526,3005,神基,市,12/25,,47.25,+0.65,+1.39,812,38.3,46.6,46.8,47.3,46.6,1.5,13.5,1.9,,,,
226,527,4927,泰鼎-KY,市,12/25,,47.2,-0.5,-1.05,6174,295,47.7,47.95,48.25,47.2,2.2,8.61,1.21,,,,
227,528,8924,大田,櫃,12/25,,47.15,+0.15,+0.32,366,17.3,47,47.5,47.5,47,1.06,8.76,1.73,,,,
228,529,4426,利勤,市,12/25,,47.1,-0.3,-0.63,250,11.8,47.4,47.5,47.75,47.1,1.37,19.1,2.28,,,,
229,530,1319,東陽,市,12/25,,47,+0.55,+1.18,638,29.9,46.45,46.9,47.1,46.7,0.86,14.2,1.3,,,,
230,531,4919,新唐,市,12/25,,47,0,0,975,45.8,47,47,47.15,46.9,0.53,18.1,2.58,,,,
231,532,5209,新鼎,櫃,12/25,,47,+0.2,+0.43,7,0.33,46.8,46.8,47,46.8,0.43,14.2,2.02,,,,
232,533,6166,凌華,市,12/25,,47,+0.45,+0.97,143,6.72,46.55,46.55,47.2,46.55,1.4,23.4,2.23,,,,
233,534,6625,必應,市,12/25,,47,+0.7,+1.51,4,0.2,46.3,46.3,47.15,46.3,1.84,,3.11,,,,
234,535,00751B,元大AAA至A公司債,櫃,12/25,,46.87,+0.05,+0.11,216,10.1,46.82,46.88,46.92,46.83,0.19,,,,,,
235,536,4735,豪展,櫃,12/25,,46.75,-0.05,-0.11,62,2.9,46.8,46.8,46.8,46.65,0.32,10.4,3.24,,,,
236,537,8039,台虹,市,12/25,,46.7,-0.25,-0.53,2880,135,46.95,47.45,47.65,46.45,2.56,15,1.36,,,,
237,538,4563,百德,櫃,12/25,,46.6,+0.1,+0.22,37,1.75,46.5,46.5,47.35,46.5,1.83,,1.63,,,,
238,539,2881,富邦金,市,12/25,,46.45,-0.05,-0.11,4214,196,46.5,46.5,46.55,46.3,0.54,10.5,0.92,,,,
239,540,8342,益張,櫃,12/25,,46.45,-0.3,-0.64,5,0.23,46.75,44.45,46.5,44.4,4.49,14.8,2.2,,,,
240,541,8908,欣雄,櫃,12/25,,46.45,0,0,3,0.14,46.45,46.65,46.65,46.45,0.43,22.6,3.54,,,,
241,542,00772B,中信高評級公司債,櫃,12/25,,46.43,+0.12,+0.26,214,9.94,46.31,46.47,46.48,46.42,0.13,,,,,,
242,543,2313,華通,市,12/25,,46.4,+0.15,+0.32,15131,702,46.25,46.5,46.95,45.9,2.27,19.7,2.25,,,,
243,544,2101,南港,市,12/25,,46.3,+0.1,+0.22,892,41.5,46.2,46.2,46.75,46.2,1.19,36.8,3.47,,,,
244,545,2542,興富發,市,12/25,,46.2,+0.05,+0.11,1514,70.1,46.15,46.25,46.4,46.15,0.54,12.5,1.69,,,,
245,546,6556,勝品,櫃,12/25,,46.2,-0.2,-0.43,13,0.6,46.4,46.4,46.4,46.2,0.43,18.9,1.29,,,,
246,547,00746B,富邦A級公司債,櫃,12/25,,46.15,-0.05,-0.11,101,4.67,46.2,46.17,46.17,46.15,0.04,,,,,,
247,548,6210,慶生,櫃,12/25,,46.1,+1,+2.22,140,6.36,45.1,45.1,46.25,45.05,2.66,12.6,1.97,,,,
248,549,2888A,新光金甲特,市,12/25,,46,+0.15,+0.33,186,8.55,45.85,45.85,46.1,45.85,0.55,0,,,,,
249,550,00725B,國泰投資級公司債,櫃,12/25,,45.85,+0.05,+0.11,202,9.26,45.8,45.85,45.85,45.85,0,,,,,,
250,551,1503,士電,市,12/25,,45.85,+0.45,+0.99,67,3.06,45.4,45.25,45.9,45.15,1.65,15.3,1.01,,,,
251,552,00750B,凱基科技債10+,櫃,12/25,,45.8,+0.1,+0.22,100,4.58,45.7,45.8,45.8,45.8,0,,,,,,
252,553,00726B,國泰5Y+新興債,櫃,12/25,,45.75,+0.12,+0.26,201,9.2,45.63,45.78,45.78,45.75,0.07,,,,,,
253,554,00777B,凱基AAA至A公司債,櫃,12/25,,45.69,-0.01,-0.02,100,4.57,45.7,45.69,45.69,45.69,0,,,,,,
254,555,4908,前鼎,櫃,12/25,,45.65,-1.35,-2.87,2207,101,47,46.2,46.7,45,3.62,29.3,2.44,,,,
255,556,00755B,群益15年IG公用債,櫃,12/25,,45.53,+0.08,+0.18,144,6.56,45.45,45.5,45.54,45.45,0.2,,,,,,
256,557,8916,光隆,櫃,12/25,,45.5,0,0,131,5.96,45.5,45.5,45.55,45.4,0.33,9.34,1.33,,,,
257,558,00720B,元大投資級公司債,櫃,12/25,,45.45,+0.1,+0.22,120,5.46,45.35,45.52,45.52,45.44,0.18,,,,,,
258,559,00775B,新光投等債15+,市,12/25,,45.34,+0.09,+0.2,2,0.09,45.25,45.34,45.34,45.34,0,0,,,,,
259,560,006203,元大MSCI台灣,市,12/25,,45.24,-0.26,-0.57,1,0.05,45.5,45.24,45.24,45.24,0,0,,,,,
260,561,00785B,富邦金融投等債,櫃,12/25,,45.2,-0.02,-0.04,100,4.52,45.22,45.2,45.2,45.2,0,,,,,,
261,562,9945,潤泰新,市,12/25,,45.2,+0.5,+1.12,2462,111,44.7,44.8,45.35,44.8,1.23,4.17,0.55,,,,
262,563,00721B,元大中國債3-5,櫃,12/25,,45.18,+0.05,+0.11,101,4.57,45.13,45.16,45.18,45.16,0.04,,,,,,
263,564,00781B,國泰A級科技債,櫃,12/25,,45.05,+0.11,+0.24,200,9.01,44.94,45.05,45.05,45.05,0,,,,,,
264,565,5878,台名,櫃,12/25,,45,+0.15,+0.33,5,0.22,44.85,45,45,44.9,0.22,15.5,2.19,,,,
265,566,9937,全國,市,12/25,,44.85,-0.85,-1.86,44,1.99,45.7,45.7,45.7,44.8,1.97,18.8,2.89,,,,
266,567,00779B,凱基美債25+,櫃,12/25,,44.82,-0.01,-0.02,100,4.48,44.83,44.82,44.82,44.82,0,,,,,,
267,568,00782B,國泰A級公用債,櫃,12/25,,44.8,+0.07,+0.16,200,8.96,44.73,44.8,44.8,44.8,0,,,,,,
268,569,00834B,第一金金融債10+,櫃,12/25,,44.57,+0.02,+0.04,100,4.46,44.55,44.57,44.57,44.57,0,,,,,,
269,570,00696B,富邦美債20年,櫃,12/25,,44.52,+0.05,+0.11,527,23.5,44.47,44.53,44.54,44.51,0.07,,,,,,
270,571,8463,潤泰材,市,12/25,,44.5,-0.4,-0.89,419,18.6,44.9,44.9,45,44.05,2.12,63.6,2.9,,,,
271,572,00792B,群益A級公司債,櫃,12/25,,44.38,+0.07,+0.16,100,4.44,44.31,44.38,44.38,44.38,0,,,,,,
272,573,00724B,群益10年IG金融債,櫃,12/25,,44.31,0,0,127,5.63,44.31,44.31,44.35,44.3,0.11,,,,,,
273,574,00786B,元大10年IG銀行債,櫃,12/25,,44.3,+0.15,+0.34,208,9.23,44.15,44.38,44.38,44.3,0.18,,,,,,
274,575,8050,廣積,櫃,12/25,,44.3,-0.1,-0.23,187,8.31,44.4,44.5,44.6,44.3,0.68,39.2,1.56,,,,
275,576,00687B,國泰20年美債,櫃,12/25,,44.28,+0.06,+0.14,190,8.42,44.22,44.31,44.31,44.28,0.07,,,,,,
276,577,1210,大成,市,12/25,,44.25,-0.15,-0.34,2139,95.1,44.4,44.55,44.95,44.05,2.03,15.3,1.94,,,,
277,578,6221,晉泰,櫃,12/25,,44.25,-0.45,-1.01,32,1.42,44.7,44.2,44.25,43.85,0.89,10.2,2.03,,,,
278,579,00723B,群益15年IG科技債,櫃,12/25,,44.18,+0.07,+0.16,108,4.77,44.11,44.2,44.2,44.18,0.05,,,,,,
279,580,00764B,群益25年美債,櫃,12/25,,44.15,+0.07,+0.16,102,4.5,44.08,44.23,44.23,44.15,0.18,,,,,,
280,581,00787B,元大10年IG醫療債,櫃,12/25,,44.13,+0.01,+0.02,144,6.38,44.12,44.32,44.32,44.13,0.43,,,,,,
281,582,2472,立隆電,市,12/25,,44.1,+0.15,+0.34,1610,71.2,43.95,44.2,44.5,44,1.14,13,1.72,,,,
282,583,9924,福興,市,12/25,,44.1,0,0,83,3.66,44.1,44.1,44.15,44,0.34,9.5,1.55,,,,
283,584,3289,宜特,櫃,12/25,,44.05,+0.55,+1.26,494,21.8,43.5,43.85,44.3,43.55,1.72,,1,,,,
284,585,4129,聯合,櫃,12/25,,44.05,-0.1,-0.23,51,2.23,44.15,44.2,44.2,44,0.45,27.2,1.53,,,,
285,586,8478,東哥遊艇,市,12/25,,44.05,-0.45,-1.01,24,1.06,44.5,44.7,44.7,44,1.57,15.6,1.61,,,,
286,587,3014,聯陽,市,12/25,,44,-0.25,-0.56,599,26.4,44.25,44.7,44.7,43.95,1.69,14.7,1.83,,,,
287,588,8941,關中,櫃,12/25,,43.9,-0.05,-0.11,7,0.31,43.95,43.85,43.95,43.5,1.02,14.4,1.59,,,,
288,589,2392,正崴,市,12/25,,43.85,0,0,1497,65.6,43.85,43.85,44.05,43.7,0.8,9.43,0.97,,,,
289,590,2459,敦吉,市,12/25,,43.85,+0.6,+1.39,207,9.06,43.25,43.3,43.95,43.3,1.5,11.1,1.08,,,,
290,591,00793B,群益AAA-A醫療債,櫃,12/25,,43.75,+0.13,+0.3,100,4.38,43.62,43.75,43.75,43.75,0,,,,,,
291,592,6115,鎰勝,市,12/25,,43.75,+0.05,+0.11,86,3.76,43.7,43.7,43.8,43.55,0.57,13.5,1.74,,,,
292,593,00799B,國泰A級醫療債,櫃,12/25,,43.72,+0.02,+0.05,200,8.74,43.7,43.72,43.72,43.72,0,,,,,,
293,594,2421,建準,市,12/25,,43.7,-0.3,-0.68,2236,97.9,44,44,44.5,43.4,2.5,18.1,2.7,,,,
294,595,6212,理銘,櫃,12/25,,43.5,+0.2,+0.46,1,0.04,43.3,43.5,43.5,43.5,0,,2.13,,,,
295,596,00832B,新光美債20+,櫃,12/25,,43.4,+0.09,+0.21,50,2.17,43.31,43.4,43.4,43.4,0,,,,,,
296,597,5469,瀚宇博,市,12/25,,43.4,+0.4,+0.93,6189,268,43,43.05,43.65,43.05,1.4,7.82,0.95,,,,
297,598,00788B,元大10年IG電能債,櫃,12/25,,43.28,+0.21,+0.49,177,7.66,43.07,43.3,43.3,43.24,0.14,,,,,,
298,599,00835B,第一金科技債10+,櫃,12/25,,43.27,+0.07,+0.16,100,4.33,43.2,43.27,43.27,43.27,0,,,,,,
299,600,6624,萬年清,櫃,12/25,,43.25,-0.05,-0.12,12,0.52,43.3,43.4,43.4,43.1,0.69,11.2,2.29,,,,
0,601,00670L,富邦NASDAQ正2,市,12/25,,43.23,+0.03,+0.07,136,5.88,43.2,43.2,43.25,43.15,0.23,0,,,,,
1,602,6024,群益期,市,12/25,,43.2,+0.25,+0.58,104,4.49,42.95,42.95,43.3,42.95,0.81,14.2,1.56,,,,
2,603,1101,台泥,市,12/25,,43.1,-0.05,-0.12,6264,270,43.15,43,43.25,42.9,0.81,10.6,1.33,,,,
3,604,3675,德微,櫃,12/25,,43,+0.05,+0.12,24,1.04,42.95,42.95,43.7,42.95,1.75,18.7,1.89,,,,
4,605,8163,達方,市,12/25,,42.9,0,0,1537,66.1,42.9,43,43.3,42.7,1.4,11.9,1.39,,,,
5,606,6640,均華,櫃,12/25,,42.75,-0.1,-0.23,8,0.34,42.85,42.75,42.75,42.75,0,11.5,1.34,,,,
6,607,00836B,永豐10年A公司債,櫃,12/25,,42.66,+0.01,+0.02,100,4.27,42.65,42.69,42.69,42.66,0.07,,,,,,
7,608,2882,國泰金,市,12/25,,42.6,-0.05,-0.12,5495,234,42.65,42.65,42.75,42.55,0.47,12.5,0.83,,,,
8,609,00795B,中信美國公債20年,櫃,12/25,,42.56,+0.08,+0.19,240,10.2,42.48,42.62,42.62,42.52,0.24,,,,,,
9,610,3167,大量,市,12/25,,42.55,0,0,300,12.8,42.55,42.55,43.05,41.8,2.94,16.6,1.93,,,,
10,611,3705,永信,市,12/25,,42.5,-0.25,-0.58,84,3.58,42.75,42.65,42.7,42.5,0.47,16.7,1.88,,,,
11,612,00679B,元大美債20年,櫃,12/25,,42.49,+0.12,+0.28,338,14.4,42.37,42.49,42.53,42.48,0.12,,,,,,
12,613,3092,鴻碩,櫃,12/25,,42.45,-0.1,-0.24,219,9.3,42.55,42.55,42.6,42.35,0.59,9.27,2.04,,,,
13,614,8358,金居,櫃,12/25,,42.45,+1,+2.41,3496,147,41.45,41.5,42.5,41.5,2.41,25.9,2.14,,,,
14,615,00839B,凱基醫療保健債,櫃,12/25,,42.4,+0.11,+0.26,100,4.24,42.29,42.4,42.4,42.4,0,,,,,,
15,616,2375,凱美,市,12/25,,42.4,+0.1,+0.24,4519,192,42.3,42.75,42.85,42.2,1.54,35.9,1.14,,,,
16,617,4401,東隆興,櫃,12/25,,42.4,+0.4,+0.95,150,6.37,42,42,42.7,42,1.67,19.3,2,,,,
17,618,4999,鑫禾,市,12/25,,42.4,+0.05,+0.12,87,3.69,42.35,42.35,42.5,42.3,0.47,11.6,0.97,,,,
18,619,00833B,第一金美債20+,櫃,12/25,,42.35,+0.08,+0.19,100,4.24,42.27,42.35,42.35,42.35,0,,,,,,
19,620,00842B,台新美元銀行債,櫃,12/25,,42.32,+0.07,+0.17,193,8.16,42.25,42.3,42.32,42.3,0.05,,,,,,
20,621,0053,元大電子,市,12/25,,42.25,+0.14,+0.33,7,0.3,42.11,42.22,42.27,42.22,0.12,0,,,,,
21,622,4942,嘉彰,市,12/25,,42.25,+0.55,+1.32,293,12.3,41.7,42,42.5,41.6,2.16,9.52,0.85,,,,
22,623,00647L,元大S&P500正2,市,12/25,,42.2,+0.03,+0.07,7,0.3,42.17,42.2,42.27,42.1,0.4,0,,,,,
23,624,1752,南光,櫃,12/25,,42.2,-0.1,-0.24,447,18.8,42.3,42.6,42.6,41.65,2.25,26.5,2.04,,,,
24,625,8404,百和興業-KY,市,12/25,,42.2,0,0,94,3.99,42.2,42.4,42.6,42.1,1.18,29.9,2.75,,,,
25,626,8038,長園科,櫃,12/25,,42.1,0,0,66,2.78,42.1,42.2,42.6,42,1.43,,4.03,,,,
26,627,00727B,國泰1-5Y高收債,櫃,12/25,,42.08,-0.02,-0.05,201,8.46,42.1,42.08,42.08,42.08,0,,,,,,
27,628,00780B,國泰A級金融債,櫃,12/25,,42.02,+0.05,+0.12,200,8.4,41.97,42.02,42.02,42.02,0,,,,,,
28,629,1419,新紡,市,12/25,,42,-0.45,-1.06,23,0.98,42.45,41.85,42.1,41.8,0.71,34.2,1.46,,,,
29,630,1784,訊聯,櫃,12/25,,42,+0.3,+0.72,307,12.8,41.7,42.35,42.35,41.6,1.8,145,1.87,,,,
30,631,2105,正新,市,12/25,,42,0,0,1433,60.1,42,42,42.15,41.8,0.83,38.5,1.75,,,,
31,632,00798B,國泰中企A級債7+,櫃,12/25,,41.95,-0.04,-0.1,200,8.39,41.99,41.95,41.95,41.95,0,,,,,,
32,633,00844B,新光15年IG金融債,櫃,12/25,,41.92,+0.05,+0.12,2,0.08,41.87,41.92,41.92,41.92,0,,,,,,
33,634,6187,萬潤,櫃,12/25,,41.85,+0.25,+0.6,128,5.37,41.6,41.7,42.1,41.65,1.08,28.5,2.05,,,,
34,635,00841B,凱基AAA-AA公司債,櫃,12/25,,41.8,+0.03,+0.07,100,4.18,41.77,41.8,41.8,41.8,0,,,,,,
35,636,9926,新海,市,12/25,,41.8,0,0,3,0.13,41.8,41.6,41.8,41.6,0.48,19.9,2.5,,,,
36,637,1231,聯華食,市,12/25,,41.75,0,0,144,6.02,41.75,41.8,41.85,41.75,0.24,15.1,2.13,,,,
37,638,3036,文曄,市,12/25,,41.75,+0.35,+0.85,1481,61.7,41.4,41.5,41.8,41.5,0.72,10.2,1.05,,,,
38,639,3684,榮昌,櫃,12/25,,41.75,+0.55,+1.33,77,3.21,41.2,41.2,41.85,41.2,1.58,9.85,2.03,,,,
39,640,5403,中菲,櫃,12/25,,41.75,0,0,76,3.14,41.75,41.75,41.75,41.6,0.36,12.2,2.1,,,,
40,641,3017,奇鋐,市,12/25,,41.7,+0.05,+0.12,5555,232,41.65,41.9,42.1,41.6,1.2,17,1.67,,,,
41,642,4564,元翎,市,12/25,,41.7,-0.4,-0.95,831,34.7,42.1,42.3,42.3,41.5,1.9,12.2,1.71,,,,
42,643,9935,慶豐富,市,12/25,,41.7,+2.4,+6.11,1439,58.6,39.3,39.5,41.8,39.3,6.36,25.7,3.55,,,,
43,644,8271,宇瞻,市,12/25,,41.65,-0.1,-0.24,1039,43.3,41.75,41.9,42,41.5,1.2,12.3,1.55,,,,
44,645,00840B,凱基IG精選15+,櫃,12/25,,41.6,+0.03,+0.07,100,4.16,41.57,41.6,41.6,41.6,0,,,,,,
45,646,3147,大綜,櫃,12/25,,41.6,-0.1,-0.24,100,4.16,41.7,41.7,41.85,41.55,0.72,10.8,2.19,,,,
46,647,3687,歐買尬,櫃,12/25,,41.6,+2.05,+5.18,1547,64.4,39.55,39.95,42.3,39.7,6.57,,2.11,,,,
47,648,3037,欣興,市,12/25,,41.5,-0.75,-1.78,26473,1101,42.25,42,42.1,41.3,1.89,20.6,1.41,,,,
48,649,4745,合富-KY,櫃,12/25,,41.5,+0.55,+1.34,85,3.53,40.95,41.1,41.55,41.1,1.1,10.1,1.25,,,,
49,650,6123,上奇,櫃,12/25,,41.45,-0.05,-0.12,46,1.9,41.5,41.5,41.5,41.4,0.24,12.2,2.32,,,,
50,651,00837B,永豐15年金融債,櫃,12/25,,41.43,-0.05,-0.12,100,4.14,41.48,41.47,41.47,41.43,0.1,,,,,,
51,652,2065,世豐,櫃,12/25,,41.4,+0.1,+0.24,47,1.94,41.3,41.25,41.45,41.15,0.73,9.41,1.31,,,,
52,653,4552,力達-KY,市,12/25,,41.4,+0.25,+0.61,404,16.7,41.15,41.5,41.75,41.2,1.34,10.7,0.83,,,,
53,654,6541,泰福-KY,市,12/25,,41.4,-0.8,-1.9,464,19.4,42.2,42.6,42.8,41.4,3.32,,3.78,,,,
54,655,00748B,凱基中國債3-10,櫃,12/25,,41.27,+0.06,+0.15,100,4.13,41.21,41.27,41.27,41.27,0,,,,,,
55,656,4746,台耀,市,12/25,,41.25,+0.75,+1.85,320,13.1,40.5,40.5,41.35,40.5,2.1,21.7,0.92,,,,
56,657,5487,通泰,櫃,12/25,,41.25,+1.75,+4.43,679,28.6,39.5,40.1,43.45,39.95,8.86,14.6,1.81,,,,
57,658,2115,六暉-KY,市,12/25,,41.2,-0.2,-0.48,11,0.45,41.4,41.45,41.5,41.2,0.72,14.3,1.57,,,,
58,659,00697B,元大美債7-10,櫃,12/25,,41.18,+0.01,+0.02,173,7.13,41.17,41.2,41.21,41.16,0.12,,,,,,
59,660,00744B,國泰中國政金債5+,櫃,12/25,,41.16,+0.01,+0.02,200,8.23,41.15,41.16,41.16,41.16,0,,,,,,
60,661,5439,高技,櫃,12/25,,41,-0.35,-0.85,282,11.6,41.35,41.3,41.3,40.9,0.97,14.1,2.19,,,,
61,662,3438,類比科,櫃,12/25,,40.9,-0.25,-0.61,765,31.3,41.15,41.15,41.6,40.55,2.55,,1.99,,,,
62,663,3511,矽瑪,櫃,12/25,,40.9,+0.15,+0.37,413,16.9,40.75,40.9,41.15,40.75,0.98,12,2.57,,,,
63,664,5522,遠雄,市,12/25,,40.85,+0.45,+1.11,628,25.5,40.4,40.4,40.85,40.4,1.11,13.8,0.81,,,,
64,665,00862B,中信投資級公司債,櫃,12/25,,40.75,+0.06,+0.15,223,9.1,40.69,40.83,40.83,40.75,0.2,,,,,,
65,666,00867B,新光A-BBB電信債,櫃,12/25,,40.7,+0.05,+0.12,26,1.06,40.65,40.7,40.7,40.7,0,,,,,,
66,667,00741B,富邦全球高收債,櫃,12/25,,40.65,-0.01,-0.02,244,9.92,40.66,40.64,40.68,40.63,0.12,,,,,,
67,668,5706,鳳凰,市,12/25,,40.65,+0.15,+0.37,85,3.45,40.5,40.6,40.8,40.2,1.48,12.1,2.27,,,,
68,669,6655,科定,市,12/25,,40.65,+0.15,+0.37,34,1.38,40.5,40.2,40.65,39.95,1.73,18.6,1.29,,,,
69,670,4164,承業醫,市,12/25,,40.45,-0.2,-0.49,191,7.74,40.65,40.65,40.75,40.4,0.86,14.1,1.12,,,,
70,671,00863B,中信全球電信債,櫃,12/25,,40.41,+0.03,+0.07,241,9.74,40.38,40.29,40.42,40.29,0.32,,,,,,
71,672,1598,岱宇,市,12/25,,40.4,0,0,47,1.9,40.4,40.5,40.5,40.15,0.87,17.5,2.04,,,,
72,673,00784B,富邦中國投等債,櫃,12/25,,40.36,0,0,100,4.04,40.36,40.36,40.36,40.36,0,,,,,,
73,674,00797B,中信中國美元IG債,櫃,12/25,,40.3,+0.07,+0.17,210,8.47,40.23,40.34,40.35,40.3,0.12,,,,,,
74,675,00694B,富邦美債1-3,櫃,12/25,,40.26,-0.05,-0.12,314,12.6,40.31,40.27,40.27,40.25,0.05,,,,,,
75,676,2643,捷迅,櫃,12/25,,40.2,-0.15,-0.37,30,1.21,40.35,40.35,40.6,40.2,0.99,10.7,1.59,,,,
76,677,6242,立康,櫃,12/25,,40.2,+0.2,+0.5,4,0.16,40,40.1,40.2,40.1,0.25,12.8,1.94,,,,
77,678,6449,鈺邦,市,12/25,,40.2,+0.4,+1.01,1003,40.2,39.8,40,40.65,39.55,2.76,39.4,1.76,,,,
78,679,8938,明安,櫃,12/25,,40.2,+0.05,+0.12,51,2.05,40.15,40,40.3,40,0.75,8.27,1.38,,,,
79,680,4148,全宇生技-KY,市,12/25,,40.15,+0.15,+0.38,46,1.84,40,40.05,40.5,40,1.25,41,1.25,,,,
80,681,00848B,中信新興亞洲債,櫃,12/25,,40.1,+0.04,+0.1,175,7.02,40.06,40.16,40.16,40.1,0.15,,,,,,
81,682,00854B,富邦全球保險債,櫃,12/25,,40.02,+0.02,+0.05,242,9.68,40,40.01,40.04,40.01,0.08,,,,,,
82,683,2035,唐榮,櫃,12/25,,40,+0.3,+0.76,42,1.68,39.7,39.85,40.3,39.7,1.51,,2.62,,,,
83,684,6184,大豐電,市,12/25,,40,-0.1,-0.25,47,1.89,40.1,40.1,40.15,40,0.37,12.3,1.45,,,,
84,685,6188,廣明,櫃,12/25,,40,-0.5,-1.23,1368,55,40.5,40.6,40.6,40,1.48,17.3,1.4,,,,
85,686,00855B,富邦全球能源債,櫃,12/25,,39.99,0,0,200,8,39.99,39.99,39.99,39.99,0,,,,,,
86,687,2464,盟立,市,12/25,,39.85,+0.2,+0.5,246,9.79,39.65,39.8,39.9,39.7,0.5,9.12,1.93,,,,
87,688,7402,邑錡,櫃,12/25,,39.85,-0.15,-0.38,12,0.47,40,39.2,39.85,39.2,1.62,21.9,2.67,,,,
88,689,00845B,富邦新興投等債,櫃,12/25,,39.81,-0.06,-0.15,206,8.21,39.87,39.87,39.87,39.81,0.15,,,,,,
89,690,9904,寶成,市,12/25,,39.75,+0.05,+0.13,1832,72.7,39.7,39.7,39.8,39.55,0.63,8.62,0.99,,,,
90,691,2387,精元,市,12/25,,39.7,0,0,1931,76.3,39.7,39.5,39.8,39.15,1.64,50.9,1.2,,,,
91,692,3006,晶豪科,市,12/25,,39.7,+1.1,+2.85,16958,672,38.6,39.1,40.4,38.9,3.89,34.2,1.49,,,,
92,693,4139,馬光-KY,櫃,12/25,,39.7,-0.5,-1.24,21,0.84,40.2,40,40,39.3,1.74,,3.69,,,,
93,694,00846B,富邦歐洲銀行債,櫃,12/25,,39.67,-0.03,-0.08,202,8.01,39.7,39.7,39.7,39.67,0.08,,,,,,
94,695,5223,安力-KY,櫃,12/25,,39.65,+0.05,+0.13,46,1.82,39.6,39.6,39.65,39.25,1.01,10.5,1.15,,,,
95,696,6143,振曜,櫃,12/25,,39.65,+0.05,+0.13,50,2,39.6,39.7,39.75,39.6,0.38,11.7,1.65,,,,
96,697,5305,敦南,市,12/25,,39.55,+0.05,+0.13,128,5.07,39.5,39.5,39.7,39.5,0.51,19.8,1.64,,,,
97,698,00745B,富邦中政債0-1,櫃,12/25,,39.54,-0.01,-0.03,101,3.99,39.55,39.57,39.57,39.54,0.08,,,,,,
98,699,00847B,中信美國市政債,櫃,12/25,,39.5,+0.04,+0.1,227,8.97,39.46,39.47,39.54,39.47,0.18,,,,,,
99,700,00865B,國泰US短期公債,市,12/25,,39.48,-0.1,-0.25,82,3.24,39.58,39.49,39.5,39.48,0.05,0,,,,,
100,701,00868B,FT1-3年美公債,櫃,12/25,,39.45,-0.1,-0.25,102,4.03,39.55,39.51,39.52,39.45,0.18,,,,,,
101,702,00765B,群益中國政金債,櫃,12/25,,39.41,-0.03,-0.08,102,4.02,39.44,39.44,39.44,39.41,0.08,,,,,,
102,703,1233,天仁,市,12/25,,39.4,+0.15,+0.38,54,2.13,39.25,39.3,39.5,39.25,0.64,22.6,2.29,,,,
103,704,1595,川寶,櫃,12/25,,39.4,+0.55,+1.42,36,1.42,38.85,39,39.4,38.95,1.16,18.2,0.78,,,,
104,705,00658L,國泰日本正2,市,12/25,,39.39,0,0,0,0,39.39,39.39,39.39,39.39,0,0,,,,,
