,排名,代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,一個月走勢圖,三個月走勢圖,一年走勢圖,三年走勢圖
103,1004,8367,建新國際,市,12/23,,27.7,+0.05,+0.18,125,3.45,27.65,27.7,28,27.35,2.35,14.3,1.16,,,,
104,1005,4722,國精化,市,12/23,,27.65,-0.1,-0.36,54,1.5,27.75,27.75,27.75,27.55,0.72,11.3,1.12,,,,
105,1006,00665L,富邦恒生國企正2,市,12/23,,27.63,-0.11,-0.4,131,3.63,27.74,27.8,27.82,27.55,0.97,0,,,,,
106,1007,2436,偉詮電,市,12/23,,27.6,+0.75,+2.79,4467,123,26.85,26.95,27.65,26.95,2.61,27.3,1.7,,,,
107,1008,6248,沛波,櫃,12/23,,27.6,-0.15,-0.54,14,0.39,27.75,27.55,27.6,27.4,0.72,11.6,2.22,,,,
108,1009,2477,美隆電,市,12/23,,27.5,-0.15,-0.54,87,2.39,27.65,27.55,27.7,27.35,1.27,17.1,1.72,,,,
109,1010,2924,東凌-KY,櫃,12/23,,27.5,+0.05,+0.18,7,0.19,27.45,27.05,27.5,26.8,2.55,,2.36,,,,
110,1011,4907,富宇,櫃,12/23,,27.5,0,0,24,0.66,27.5,27.45,27.55,27.45,0.36,78.6,1.82,,,,
111,1012,6593,台灣銘板,櫃,12/23,,27.5,+0.9,+3.38,10,0.27,26.6,28.25,28.25,27.5,2.82,102,1.17,,,,
112,1013,4550,長佳,櫃,12/23,,27.45,-0.05,-0.18,53,1.46,27.5,27.5,27.5,27.4,0.36,8.52,1.28,,,,
113,1014,4542,科嶠,櫃,12/23,,27.4,+1.2,+4.58,150,4.01,26.2,26,28.7,26,10.3,13.6,1.35,,,,
114,1015,4535,至興,櫃,12/23,,27.35,-0.2,-0.73,12,0.33,27.55,27.5,27.5,27.35,0.54,60.8,0.94,,,,
115,1016,2062,橋椿,市,12/23,,27.3,-0.45,-1.62,108,2.98,27.75,27.65,27.85,27.3,1.98,60.7,0.83,,,,
116,1017,2429,銘旺科,市,12/23,,27.3,0,0,128,3.46,27.3,27.3,27.3,26.8,1.83,,2.97,,,,
117,1018,6431,光麗-KY,市,12/23,,27.3,-0.95,-3.36,160,4.41,28.25,28.25,28.25,27.3,3.36,,3.27,,,,
118,1019,1813,寶利徠,櫃,12/23,,27.25,-0.25,-0.91,65,1.78,27.5,27.5,27.6,27.2,1.45,18.4,1.4,,,,
119,1020,8410,森田,櫃,12/23,,27.25,-0.1,-0.37,31,0.84,27.35,27.2,27.45,27,1.65,11.3,0.71,,,,
120,1021,2923,鼎固-KY,市,12/23,,27.2,+0.2,+0.74,51,1.38,27,27.35,27.5,26.75,2.78,4.69,0.85,,,,
121,1022,3707,漢磊,櫃,12/23,,27.2,-0.2,-0.73,2028,55.5,27.4,27.6,27.65,27.2,1.64,,2.44,,,,
122,1023,6130,星寶國際,櫃,12/23,,27.2,-0.45,-1.63,2,0.05,27.65,27.2,27.2,27.2,0,,2.89,,,,
123,1024,6589,台康生技,櫃,12/23,,27.2,-0.2,-0.73,171,4.66,27.4,27.25,27.4,27.2,0.73,,2.16,,,,
124,1025,2208,台船,市,12/23,,27.15,+0.4,+1.5,1616,43.8,26.75,26.85,27.25,26.75,1.87,,1.73,,,,
125,1026,1203,味王,市,12/23,,27.1,+0.1,+0.37,51,1.38,27,27,27.15,27,0.56,14.7,1.31,,,,
126,1027,3624,光頡,櫃,12/23,,27.1,-0.4,-1.45,538,14.7,27.5,27.8,27.8,27.05,2.73,15.1,1.25,,,,
127,1028,8234,新漢,櫃,12/23,,27.1,0,0,64,1.73,27.1,27.05,27.2,27.05,0.55,16,1.51,,,,
128,1029,00753L,中信中國50正2,市,12/23,,27.05,-0.03,-0.11,231,6.26,27.08,27.13,27.21,26.96,0.92,0,,,,,
129,1030,2423,固緯,市,12/23,,27.05,-0.1,-0.37,105,2.85,27.15,27.25,27.25,27,0.92,11.9,1.73,,,,
130,1031,2467,志聖,市,12/23,,27,+0.3,+1.12,174,4.69,26.7,26.75,27.05,26.75,1.12,9.47,1.6,,,,
131,1032,3078,僑威,櫃,12/23,,27,0,0,437,11.8,27,27.05,27.35,26.9,1.67,11,1.36,,,,
132,1033,3118,進階,櫃,12/23,,26.95,-0.05,-0.19,5,0.14,27,27,27,26.95,0.19,18.6,1.75,,,,
133,1034,2481,強茂,市,12/23,,26.9,-0.6,-2.18,3539,95.6,27.5,27.3,27.5,26.75,2.73,16.5,1.43,,,,
134,1035,3093,港建,櫃,12/23,,26.85,+0.2,+0.75,13,0.35,26.65,26.95,26.95,26.55,1.5,13,1.19,,,,
135,1036,00660,元大歐洲50,市,12/23,,26.8,+0.3,+1.13,4,0.11,26.5,26.82,26.82,26.8,0.08,0,,,,,
136,1037,4545,銘鈺,市,12/23,,26.8,+0.05,+0.19,44,1.16,26.75,26.85,26.85,26.45,1.5,99.3,1.22,,,,
137,1038,5272,笙科,櫃,12/23,,26.8,-0.3,-1.11,178,4.79,27.1,27.1,27.1,26.8,1.11,,1.56,,,,
138,1039,6288,聯嘉,市,12/23,,26.8,0,0,4094,110,26.8,26.7,27.15,26.55,2.24,24.1,1.99,,,,
139,1040,9946,三發地產,市,12/23,,26.8,0,0,979,26.2,26.8,26.85,26.9,26.65,0.93,5.45,1.26,,,,
140,1041,1789,神隆,市,12/23,,26.75,+0.35,+1.33,857,23,26.4,26.7,27,26.6,1.52,81.1,2.05,,,,
141,1042,6425,易發,櫃,12/23,,26.75,-0.3,-1.11,7,0.19,27.05,27.05,27.05,26.75,1.11,,0.99,,,,
142,1043,3498,陽程,櫃,12/23,,26.7,-0.05,-0.19,245,6.6,26.75,26.8,27.35,26.6,2.8,,0.67,,,,
143,1044,4976,佳凌,市,12/23,,26.7,+0.1,+0.38,1053,28.6,26.6,27.35,27.6,26.7,3.38,,1.83,,,,
144,1045,5601,台聯櫃,櫃,12/23,,26.6,0,0,0,0,26.6,26.6,26.6,26.6,0,98.5,1.27,,,,
145,1046,8103,瀚荃,市,12/23,,26.55,-0.1,-0.38,77,2.06,26.65,26.7,26.8,26.55,0.94,10.9,0.86,,,,
146,1047,1504,東元,市,12/23,,26.5,-0.05,-0.19,2527,66.6,26.55,26.45,26.5,26.3,0.75,15.8,0.93,,,,
147,1048,1464,得力,市,12/23,,26.45,+0.05,+0.19,771,20.4,26.4,26.6,26.6,26.4,0.76,21.7,1.87,,,,
148,1049,2340,光磊,市,12/23,,26.35,-0.35,-1.31,2573,68.3,26.7,26.85,27,26.3,2.62,15.9,1.41,,,,
149,1050,6108,競國,市,12/23,,26.25,0,0,168,4.41,26.25,26.3,26.3,26.1,0.76,9.65,1.11,,,,
150,1051,1472,三洋紡,市,12/23,,26.2,+0.55,+2.14,167,4.38,25.65,25.65,26.85,25.65,4.68,15.4,2.4,,,,
151,1052,1717,長興,市,12/23,,26.2,+0.35,+1.35,488,12.8,25.85,26.1,26.25,26.1,0.58,15.3,1.53,,,,
152,1053,4541,晟田,櫃,12/23,,26.2,+0.6,+2.34,465,12.2,25.6,25.6,26.65,25.6,4.1,21,1.03,,,,
153,1054,3311,閎暉,市,12/23,,26,-0.15,-0.57,53,1.38,26.15,25.9,26.1,25.9,0.76,,0.61,,,,
154,1055,8931,大汽電,櫃,12/23,,26,+0.1,+0.39,24,0.63,25.9,25.9,26.1,25.9,0.77,22.6,1.78,,,,
155,1056,6205,詮欣,市,12/23,,25.95,-0.15,-0.57,91,2.36,26.1,26.15,26.15,25.7,1.72,14.9,1.09,,,,
156,1057,2823,中壽,市,12/23,,25.9,+0.15,+0.58,4744,122,25.75,25.8,25.9,25.7,0.78,9.15,0.85,,,,
157,1058,3685,元創精密,櫃,12/23,,25.9,-0.65,-2.45,538,14,26.55,26.5,27.4,25.35,7.72,99.6,2.17,,,,
158,1059,4133,亞諾法,市,12/23,,25.9,0,0,10,0.27,25.9,25.95,26,25.8,0.77,95.9,1.31,,,,
159,1060,5607,遠雄港,市,12/23,,25.9,-0.05,-0.19,1517,39.1,25.95,25.95,26.05,25.5,2.12,8.84,1.04,,,,
160,1061,6194,育富,櫃,12/23,,25.85,-0.1,-0.39,53,1.36,25.95,25.95,26.1,25.8,1.16,11.5,0.86,,,,
161,1062,2034,允強,市,12/23,,25.8,+0.35,+1.38,539,13.9,25.45,25.6,25.9,25.6,1.18,14.1,1.35,,,,
162,1063,00762,元大全球AI,市,12/23,,25.76,+0.32,+1.26,362,9.33,25.44,25.56,25.89,25.56,1.3,0,,,,,
163,1064,3054,立萬利,市,12/23,,25.75,+0.05,+0.19,16,0.41,25.7,25.8,26.05,25.55,1.95,123,2.21,,,,
164,1065,3689,湧德,櫃,12/23,,25.7,0,0,88,2.27,25.7,25.65,25.9,25.65,0.97,29.2,0.7,,,,
165,1066,4130,健亞,櫃,12/23,,25.65,-0.05,-0.19,53,1.37,25.7,25.7,25.75,25.65,0.39,69.3,1.8,,,,
166,1067,6220,岳豐,櫃,12/23,,25.55,-0.15,-0.58,89,2.28,25.7,25.7,25.7,25.5,0.78,12.6,1.27,,,,
167,1068,1708,東鹼,市,12/23,,25.5,+0.25,+0.99,153,3.89,25.25,25.25,25.5,25.25,0.99,21.2,0.91,,,,
168,1069,4906,正文,市,12/23,,25.5,-0.5,-1.92,2662,68.2,26,26,26.05,25.4,2.5,30.7,1.07,,,,
169,1070,8040,九暘,櫃,12/23,,25.5,+0.15,+0.59,1333,34.1,25.35,25.4,25.95,25.4,2.17,12.8,2.06,,,,
170,1071,8032,光菱,櫃,12/23,,25.4,+0.15,+0.59,4,0.1,25.25,25.5,25.5,25.4,0.4,13.2,0.83,,,,
171,1072,1437,勤益控,市,12/23,,25.3,-0.1,-0.39,182,4.61,25.4,25.45,25.45,25.3,0.59,6,0.8,,,,
172,1073,6573,虹揚-KY,市,12/23,,25.3,+0.4,+1.61,872,22.9,24.9,25.1,27,25,8.03,,1.3,,,,
173,1074,910322,康師傅-DR,市,12/23,,25.25,+0.1,+0.4,7,0.18,25.15,25.35,25.35,25.25,0.4,0,,,,,
174,1075,5013,強新,櫃,12/23,,25.2,0,0,7,0.18,25.2,25.4,25.4,25.2,0.79,21.2,1.32,,,,
175,1076,5703,亞都,櫃,12/23,,25.2,0,0,0,0,25.2,25.2,25.2,25.2,0,,2.29,,,,
176,1077,00770,國泰北美科技,市,12/23,,25.15,+0.09,+0.36,5,0.13,25.06,25.16,25.2,25.15,0.2,0,,,,,
177,1078,2903,遠百,市,12/23,,25.15,-0.1,-0.4,1330,33.5,25.25,25.3,25.4,25,1.58,21.1,1.2,,,,
178,1079,4933,友輝,櫃,12/23,,25.15,-0.75,-2.9,86,2.19,25.9,25.95,26,25.15,3.28,15.4,0.65,,,,
179,1080,6207,雷科,櫃,12/23,,25.15,-0.05,-0.2,154,3.89,25.2,25.6,25.6,25.15,1.79,16,1.37,,,,
180,1081,1569,濱川,櫃,12/23,,25.1,-0.5,-1.95,410,10.4,25.6,25.75,25.85,25.1,2.93,43.3,1.08,,,,
181,1082,3221,台嘉碩,櫃,12/23,,25.1,-0.6,-2.33,1093,27.7,25.7,25.7,26,25,3.89,,1.43,,,,
182,1083,5230,雷笛克光學,櫃,12/23,,25.1,+0.15,+0.6,53,1.33,24.95,25.1,25.1,24.95,0.6,28.2,1.02,,,,
183,1084,1783,和康生,市,12/23,,25.05,+0.05,+0.2,196,4.89,25,25,25.3,24.9,1.6,29.1,2.06,,,,
184,1085,2739,寒舍,市,12/23,,25.05,-0.2,-0.79,28,0.7,25.25,25.25,25.3,25,1.19,25.6,1.6,,,,
185,1086,4111,濟生,櫃,12/23,,25,-0.5,-1.96,86,2.16,25.5,25.5,25.5,25,1.96,24.8,1.35,,,,
186,1087,5349,先豐,櫃,12/23,,25,-0.4,-1.57,319,8.03,25.4,25.4,25.5,25,1.97,,1.72,,,,
187,1088,1201,味全,市,12/23,,24.95,+0.35,+1.42,1257,31.3,24.6,24.6,24.95,24.6,1.42,10.1,1.8,,,,
188,1089,2013,中鋼構,市,12/23,,24.8,+0.15,+0.61,117,2.88,24.65,24.55,24.85,24.55,1.22,45.1,1.14,,,,
189,1090,3540,曜越,櫃,12/23,,24.8,+0.2,+0.81,92,2.29,24.6,24.7,24.8,24.65,0.61,20.5,1.17,,,,
190,1091,3164,景岳,市,12/23,,24.75,-0.25,-1,60,1.49,25,25,25.1,24.75,1.4,25.5,1.58,,,,
191,1092,5398,慕康生醫,櫃,12/23,,24.75,+0.2,+0.81,3,0.07,24.55,24.75,24.75,24.75,0,56.2,2.27,,,,
192,1093,4503,金雨,櫃,12/23,,24.7,+0.2,+0.82,14,0.34,24.5,24.4,24.7,24.4,1.22,32.1,1.95,,,,
193,1094,2722,夏都,市,12/23,,24.65,-0.25,-1,4,0.1,24.9,24.5,24.75,24.5,1,46.5,1.61,,,,
194,1095,4114,健喬,櫃,12/23,,24.6,-0.35,-1.4,1921,47.6,24.95,25,25,24.5,2,137,1.67,,,,
195,1096,2534,宏盛,市,12/23,,24.55,-0.95,-3.73,6086,152,25.5,25.4,25.4,24.5,3.53,13.6,1.2,,,,
196,1097,6185,幃翔,櫃,12/23,,24.55,-1.1,-4.29,2417,60.5,25.65,25.65,25.75,24.5,4.87,42.3,1.51,,,,
197,1098,5281,大峽谷-KY,櫃,12/23,,24.5,+0.05,+0.2,17,0.42,24.45,24.35,24.65,24.35,1.23,,1.06,,,,
198,1099,1473,台南,市,12/23,,24.45,+0.9,+3.82,277,6.62,23.55,23.5,24.45,23.5,4.03,19.4,0.91,,,,
199,1100,4527,方土霖,櫃,12/23,,24.45,-0.05,-0.2,11,0.27,24.5,24.4,24.5,24.4,0.41,13.2,1.44,,,,
200,1101,0054,元大台商50,市,12/23,,24.42,-0.1,-0.41,13,0.32,24.52,24.52,24.52,24.39,0.53,0,,,,,
201,1102,4561,健椿,櫃,12/23,,24.4,+0.25,+1.04,17,0.42,24.15,24.1,24.4,24.1,1.24,30.1,1.55,,,,
202,1103,4142,國光生,市,12/23,,24.35,+0.05,+0.21,692,16.9,24.3,24.3,24.4,24.3,0.41,,2.4,,,,
203,1104,4562,穎漢,市,12/23,,24.35,-0.4,-1.62,36,0.88,24.75,24.75,24.75,24.35,1.62,51.8,1.41,,,,
204,1105,3059,華晶科,市,12/23,,24.3,0,0,943,23.2,24.3,24.5,24.8,24.3,2.06,64,0.76,,,,
205,1106,3303,岱稜,櫃,12/23,,24.3,-0.05,-0.21,120,2.9,24.35,24.45,24.45,24.2,1.03,9.27,1.3,,,,
206,1107,4767,誠泰科技,櫃,12/23,,24.3,-0.7,-2.8,4,0.1,25,25,25,24.3,2.8,16.6,1.05,,,,
207,1108,00690,兆豐藍籌30,市,12/23,,24.25,-0.03,-0.12,351,8.51,24.28,24.21,24.25,24.21,0.16,0,,,,,
208,1109,00652,富邦印度,市,12/23,,24.21,+0.01,+0.04,51,1.23,24.2,24.15,24.23,24.1,0.54,0,,,,,
209,1110,9905,大華,市,12/23,,24.2,0,0,17,0.4,24.2,24.25,24.25,24.1,0.62,15.9,1.08,,,,
210,1111,00752,中信中國50,市,12/23,,24.16,+0.02,+0.08,593,14.3,24.14,24.17,24.2,24.15,0.21,0,,,,,
211,1112,2103,台橡,市,12/23,,24.15,+0.15,+0.62,635,15.3,24,24,24.2,24,0.83,20,1.32,,,,
212,1113,3305,昇貿,市,12/23,,24.15,-0.05,-0.21,91,2.19,24.2,24.2,24.2,24.05,0.62,15.7,0.79,,,,
213,1114,4188,安克,櫃,12/23,,24.1,+0.3,+1.26,50,1.2,23.8,24.2,24.2,23.95,1.05,,2.34,,,,
214,1115,6578,達邦蛋白,櫃,12/23,,24.1,-0.1,-0.41,27,0.65,24.2,24.4,24.45,24,1.86,21.7,1,,,,
215,1116,00692,富邦公司治理,市,12/23,,24.05,+0.04,+0.17,2142,51.4,24.01,24,24.06,23.98,0.33,0,,,,,
216,1117,2236,百達-KY,市,12/23,,24.05,+0.55,+2.34,49,1.18,23.5,23.8,24.6,23.8,3.4,9.9,0.9,,,,
217,1118,2636,台驊投控,市,12/23,,24.05,+0.05,+0.21,147,3.54,24,24,24.1,23.9,0.83,9.86,1.16,,,,
218,1119,4989,榮科,市,12/23,,24.05,-0.3,-1.23,260,6.28,24.35,24.35,24.5,24,2.05,32.5,1.71,,,,
219,1120,1526,日馳,市,12/23,,24,-0.3,-1.23,108,2.59,24.3,24.3,24.3,24,1.23,15.2,1.47,,,,
220,1121,4106,雃博,市,12/23,,24,-0.2,-0.83,35,0.84,24.2,24.2,24.2,23.9,1.24,23.3,1.21,,,,
221,1122,4554,橙的,櫃,12/23,,24,+0.45,+1.91,62,1.49,23.55,23.55,24.35,23.55,3.4,,1.32,,,,
222,1123,6204,艾華,櫃,12/23,,24,+0.05,+0.21,1,0.02,23.95,24,24,24,0,17.1,0.73,,,,
223,1124,2536,宏普,市,12/23,,23.95,+0.05,+0.21,579,13.9,23.9,23.9,24.1,23.8,1.26,14,0.68,,,,
224,1125,2540,愛山林,市,12/23,,23.95,+0.95,+4.13,20,0.47,23,23.05,24,23.05,4.13,48.9,0.82,,,,
225,1126,2892,第一金,市,12/23,,23.95,+0.05,+0.21,7010,167,23.9,23.9,23.95,23.75,0.84,16.2,1.38,,,,
226,1127,00688L,國泰20年美債正2,市,12/23,,23.92,+0.14,+0.59,121,2.9,23.78,23.89,23.93,23.89,0.17,0,,,,,
227,1128,2002,中鋼,市,12/23,,23.9,+0.25,+1.06,12896,307,23.65,23.65,23.9,23.6,1.27,23.9,1.2,,,,
228,1129,2476,鉅祥,市,12/23,,23.9,+0.05,+0.21,37,0.89,23.85,23.9,23.95,23.85,0.42,12.3,0.96,,,,
229,1130,2901,欣欣,市,12/23,,23.9,-0.15,-0.62,44,1.05,24.05,24.2,24.2,23.5,2.91,59.8,2.02,,,,
230,1131,2314,台揚,市,12/23,,23.85,-0.2,-0.83,802,19.2,24.05,24,24.2,23.8,1.66,,2.03,,,,
231,1132,6282,康舒,市,12/23,,23.85,+0.05,+0.21,1171,28,23.8,23.85,23.95,23.8,0.63,8.06,1.33,,,,
232,1133,006207,FH滬深,市,12/23,,23.82,-0.15,-0.63,257,6.15,23.97,24,24,23.79,0.88,0,,,,,
233,1134,00701,國泰股利精選30,市,12/23,,23.82,+0.04,+0.17,271,6.44,23.78,23.74,23.82,23.74,0.34,0,,,,,
234,1135,2904,匯僑,市,12/23,,23.8,+0.1,+0.42,27,0.64,23.7,23.75,23.85,23.75,0.42,12.5,1.7,,,,
235,1136,00767,FH美國金融股,市,12/23,,23.76,+0.03,+0.13,101,2.4,23.73,23.75,23.76,23.75,0.04,0,,,,,
236,1137,1307,三芳,市,12/23,,23.75,0,0,74,1.75,23.75,23.75,23.8,23.75,0.21,23.1,1.12,,,,
237,1138,00678,群益NBI生技,市,12/23,,23.71,+0.2,+0.85,330,7.83,23.51,23.75,23.75,23.7,0.21,0,,,,,
238,1139,00680L,元大美債20正2,市,12/23,,23.68,+0.19,+0.81,69,1.63,23.49,23.64,23.68,23.61,0.3,0,,,,,
239,1140,8929,富堡,櫃,12/23,,23.65,-0.15,-0.63,19,0.45,23.8,23.8,23.8,23.65,0.63,44.6,1.27,,,,
240,1141,00715L,華頓S&P布蘭特正2,市,12/23,,23.55,-0.41,-1.71,5,0.12,23.96,23.56,23.58,23.5,0.33,0,,,,,
241,1142,00850,元大臺灣ESG永續,市,12/23,,23.53,+0.04,+0.17,1923,45.2,23.49,23.49,23.53,23.43,0.43,0,,,,,
242,1143,3567,逸昌,櫃,12/23,,23.5,0,0,77,1.81,23.5,23.6,23.6,23.4,0.85,12,1.57,,,,
243,1144,3545,敦泰,市,12/23,,23.4,-0.75,-3.11,6193,146,24.15,24.05,24.05,23.3,3.11,,0.86,,,,
244,1145,2328,廣宇,市,12/23,,23.35,-0.3,-1.27,2394,56.1,23.65,23.65,23.65,23.3,1.48,9.94,1.12,,,,
245,1146,3380,明泰,市,12/23,,23.35,-0.1,-0.43,1466,34.4,23.45,23.6,23.65,23.35,1.28,44.1,1.28,,,,
246,1147,2356,英業達,市,12/23,,23.3,+0.4,+1.75,5339,124,22.9,23,23.3,23,1.31,15,1.53,,,,
247,1148,3531,先益,櫃,12/23,,23.3,+0.05,+0.22,17,0.4,23.25,23.25,23.3,23.25,0.22,12,0.8,,,,
248,1149,6227,茂綸,櫃,12/23,,23.3,+0.05,+0.22,68,1.58,23.25,23.35,23.35,22.9,1.94,9.87,1.09,,,,
249,1150,2509,全坤建,市,12/23,,23.25,-0.05,-0.21,17,0.39,23.3,23.3,23.3,23.2,0.43,3.37,1.08,,,,
250,1151,020004,兆豐電菁英30N,市,12/23,,23.24,0,0,0,0,23.24,23.24,23.24,23.24,0,0,,,,,
251,1152,4979,華星光,櫃,12/23,,23.2,-0.15,-0.64,1431,33.5,23.35,23.35,23.9,23.15,3.21,,2.32,,,,
252,1153,5704,老爺知,櫃,12/23,,23.2,0,0,7,0.16,23.2,23.15,23.2,23.15,0.22,32.2,1.94,,,,
253,1154,6141,柏承,市,12/23,,23.2,-0.85,-3.53,4977,119,24.05,24.05,24.25,23.05,4.99,136,1.76,,,,
254,1155,00757,統一FANG+,市,12/23,,23.13,+0.15,+0.65,215,4.98,22.98,23.15,23.15,23.13,0.09,0,,,,,
255,1156,4726,永昕,櫃,12/23,,23.1,-0.4,-1.7,50,1.16,23.5,23.8,23.8,23.1,2.98,,2.6,,,,
256,1157,2937,集雅社,櫃,12/23,,23.05,+0.05,+0.22,25,0.58,23,23.05,23.15,23.05,0.43,13.2,1.36,,,,
257,1158,2801,彰銀,市,12/23,,23,+0.25,+1.1,3372,77.4,22.75,22.8,23,22.8,0.88,19.7,1.44,,,,
258,1159,3622,洋華,市,12/23,,23,+0.8,+3.6,6508,155,22.2,22.45,24.4,22.4,9.01,36.5,0.76,,,,
259,1160,8374,羅昇,市,12/23,,23,-0.15,-0.65,143,3.29,23.15,23.15,23.15,22.85,1.3,,1.36,,,,
260,1161,020005,永豐外資50N,市,12/23,,22.95,0,0,0,0,22.95,22.95,22.95,22.95,0,0,,,,,
261,1162,8426,紅木-KY,櫃,12/23,,22.95,0,0,25,0.58,22.95,23.2,23.2,22.95,1.09,26.7,1.26,,,,
262,1163,2414,精技,市,12/23,,22.9,+0.05,+0.22,350,8.05,22.85,22.85,23.25,22.8,1.97,13.2,1.42,,,,
263,1164,3390,旭軟,櫃,12/23,,22.9,0,0,150,3.44,22.9,23,23.15,22.85,1.31,2290,1.3,,,,
264,1165,5525,順天,市,12/23,,22.9,-0.05,-0.22,109,2.5,22.95,22.95,22.95,22.55,1.74,8.58,1.23,,,,
265,1166,2527,宏璟,市,12/23,,22.85,-0.05,-0.22,40,0.92,22.9,22.8,22.85,22.8,0.22,6.24,0.8,,,,
266,1167,4532,瑞智,市,12/23,,22.85,-0.05,-0.22,398,9.09,22.9,22.9,22.95,22.8,0.66,14.6,1.44,,,,
267,1168,8107,大億金茂,櫃,12/23,,22.8,+0.05,+0.22,57,1.3,22.75,22.9,23,22.6,1.76,8.98,1.12,,,,
268,1169,00640L,富邦日本正2,市,12/23,,22.76,-0.23,-1,342,7.8,22.99,22.85,22.87,22.76,0.48,0,,,,,
269,1170,2497,怡利電,市,12/23,,22.75,-0.45,-1.94,39,0.9,23.2,23.6,23.6,22.75,3.66,,1.85,,,,
270,1171,8021,尖點,市,12/23,,22.75,-0.15,-0.66,407,9.3,22.9,22.95,23.1,22.75,1.53,14.2,0.75,,,,
271,1172,1591,駿吉-KY,櫃,12/23,,22.7,+0.05,+0.22,27,0.61,22.65,22.65,22.7,22.6,0.44,21.6,1.83,,,,
272,1173,2006,東和鋼鐵,市,12/23,,22.7,0,0,1767,40.1,22.7,22.6,22.75,22.6,0.66,19.1,0.95,,,,
273,1174,020007,凱基臺灣500N,市,12/23,,22.64,-0.02,-0.09,1,0.02,22.66,22.64,22.64,22.64,0,0,,,,,
274,1175,00737,國泰AI+Robo,市,12/23,,22.58,+0.15,+0.67,523,11.8,22.43,22.49,22.62,22.49,0.58,0,,,,,
275,1176,3018,同開,市,12/23,,22.55,-0.45,-1.96,570,12.9,23,23.3,23.3,22.1,5.22,,2.23,,,,
276,1177,00776,新光ICE美國權值,市,12/23,,22.5,0,0,0,0,22.5,22.5,22.5,22.5,0,0,,,,,
277,1178,2891,中信金,市,12/23,,22.5,+0.1,+0.45,23076,518,22.4,22.4,22.5,22.35,0.67,10.5,1.19,,,,
278,1179,3625,西勝,櫃,12/23,,22.45,+0.15,+0.67,486,11,22.3,22.65,22.8,22.25,2.47,18.6,1.58,,,,
279,1180,00711B,FH彭博新興債,市,12/23,,22.36,0,0,118,2.64,22.36,22.36,22.36,22.32,0.18,0,,,,,
280,1181,00645,富邦日本,市,12/23,,22.3,-0.11,-0.49,72,1.61,22.41,22.35,22.35,22.29,0.27,0,,,,,
281,1182,00734B,台新JPM新興債,櫃,12/23,,22.25,+0.01,+0.04,1023,19.3,22.24,22.29,22.29,15.5,30.5,,,,,,
282,1183,1218,泰山,市,12/23,,22.2,0,0,306,6.78,22.2,22.1,22.2,22.05,0.68,19.8,1.66,,,,
283,1184,1513,中興電,市,12/23,,22.2,+0.35,+1.6,1989,43.7,21.85,21.75,22.3,21.7,2.75,15,1.23,,,,
284,1185,3535,晶彩科,市,12/23,,22.15,-0.15,-0.67,539,12,22.3,22.5,22.55,22,2.47,7.61,1.62,,,,
285,1186,3623,富晶通,櫃,12/23,,22.15,-0.85,-3.7,155,3.46,23,23,23,21.9,4.78,29.1,1.31,,,,
286,1187,00714,群益道瓊美國地產,市,12/23,,22.1,+0.22,+1.01,108,2.39,21.88,22,22.1,22,0.46,0,,,,,
287,1188,1785,光洋科,櫃,12/23,,22.1,+0.15,+0.68,502,11,21.95,21.9,22.1,21.85,1.14,34.5,1.53,,,,
288,1189,2596,綠意,櫃,12/23,,22.1,-0.05,-0.23,41,0.91,22.15,22.2,22.2,22.1,0.45,,1.2,,,,
289,1190,3025,星通,市,12/23,,22.1,+0.1,+0.45,146,3.22,22,22.15,22.2,22,0.91,35.1,1.99,,,,
290,1191,00742,新光內需收益,市,12/23,,22.05,+0.09,+0.41,1,0.02,21.96,22.05,22.05,22.05,0,0,,,,,
291,1192,2880,華南金,市,12/23,,22.05,+0.2,+0.92,7079,156,21.85,21.95,22.05,21.9,0.69,17,1.45,,,,
292,1193,3594,磐儀,櫃,12/23,,22.05,0,0,39,0.86,22.05,22.1,22.25,22,1.13,23,1.04,,,,
293,1194,6171,亞銳士,櫃,12/23,,22.05,+0.2,+0.92,197,4.33,21.85,21.95,22.05,21.85,0.92,100,1.55,,,,
294,1195,3663,鑫科,櫃,12/23,,22,-0.25,-1.12,175,3.86,22.25,22.3,22.3,21.85,2.02,12.6,1.37,,,,
295,1196,3709,鑫聯大投控,櫃,12/23,,22,-0.1,-0.45,10,0.21,22.1,22.2,22.2,22,0.9,13.2,1.56,,,,
296,1197,6175,立敦,櫃,12/23,,22,-0.3,-1.35,334,7.4,22.3,22.45,22.45,21.9,2.47,21.6,1.48,,,,
297,1198,6477,安集,市,12/23,,22,-0.35,-1.57,335,7.4,22.35,22.35,22.45,22,2.01,9.28,1.13,,,,
298,1199,4303,信立,櫃,12/23,,21.95,-0.05,-0.23,3,0.07,22,21.9,21.95,21.9,0.23,20.7,1.57,,,,
299,1200,020006,永昌中小300N,市,12/23,,21.9,0,0,0,0,21.9,21.9,21.9,21.9,0,0,,,,,
0,1201,8249,菱光,市,12/23,,21.85,+0.05,+0.23,42,0.92,21.8,21.95,21.95,21.8,0.69,11.1,0.84,,,,
1,1202,00728,第一金工業30,市,12/23,,21.8,-0.05,-0.23,675,14.7,21.85,21.85,21.85,21.78,0.32,0,,,,,
